order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
9884b1f2,2024-08-30,300085,buy,8.5117,11700,filled,8.5117,11700,24.8967225,
cf634d03,2024-10-10,300085,sell,37.055,11700,filled,37.055,11700,325.157625,
79271995,2024-10-14,300085,buy,35.8939,12000,filled,35.8939,12000,107.68170000000002,
5a6fd8fb,2024-10-22,300085,sell,41.8487,12000,filled,41.8487,12000,376.6383,
ae042f8a,2024-10-25,300085,buy,40.6473,12400,filled,40.6473,12400,126.00663,
6d755ad3,2024-11-01,300085,sell,46.0651,12400,filled,46.0651,12400,428.40542999999997,
30e209d3,2024-11-04,300085,buy,49.4236,11500,filled,49.4236,11500,142.09285,
d3c8a92c,2024-11-18,300085,sell,42.854,11500,filled,42.854,11500,369.61575000000005,
d5476dde,2024-11-19,300085,buy,45.7235,10800,filled,45.7235,10800,123.45345,
0f006f7e,2024-11-22,300085,sell,46.4462,10800,filled,46.4462,10800,376.21421999999995,
4f5d4b9a,2024-11-27,300085,buy,47.3445,10600,filled,47.3445,10600,125.46292499999998,
89b8c106,2024-12-06,300085,sell,52.8891,10600,filled,52.8891,10600,420.468345,
c921c0e5,2024-12-17,300085,buy,47.4421,11800,filled,47.4421,11800,139.954195,
cc0a1a3a,2024-12-23,300085,sell,42.4241,11800,filled,42.4241,11800,375.453285,
cc946a3b,2025-01-14,300085,buy,40.911,12200,filled,40.911,12200,124.77855000000001,
c83d4f96,2025-01-22,300085,sell,42.0928,12200,filled,42.0928,12200,385.14912,
5b5f70eb,2025-02-06,300085,buy,40.1986,12700,filled,40.1986,12700,127.630555,
aee08a0a,2025-02-18,300085,sell,38.2265,12700,filled,38.2265,12700,364.1074125,
4d996c39,2025-02-19,300085,buy,39.5246,12300,filled,39.5246,12300,121.538145,
703f959c,2025-03-03,300085,sell,35.4734,12300,filled,35.4734,12300,327.242115,
c3dc03b6,2025-03-06,300085,buy,38.7052,11300,filled,38.7052,11300,109.34218999999999,
99508a16,2025-03-17,300085,sell,39.3885,11300,filled,39.3885,11300,333.8175375,
59433ff3,2025-04-08,300085,buy,30.1729,14700,filled,30.1729,14700,110.8854075,
352eb684,2025-05-15,300085,sell,33.8336,14700,filled,33.8336,14700,373.01544,
380545b7,2025-05-26,300085,buy,33.9706,14600,filled,33.9706,14600,123.99269,
7f5d389c,2025-06-17,300085,sell,38.1683,14600,filled,38.1683,14600,417.94288500000005,
88fa1ddb,2025-06-23,300085,buy,37.7975,14800,filled,37.7975,14800,139.85075,
9537b0f7,2025-06-26,300085,sell,43.5758,14800,filled,43.5758,14800,483.69138,
69c321d5,2025-07-03,300085,buy,43.9663,14600,filled,43.9663,14600,160.476995,
de13ab9b,2025-09-03,300085,sell,51.0738,14600,filled,51.0738,14600,559.25811,
836f368f,2025-09-10,300085,buy,49.3551,15100,filled,49.3551,15100,186.3155025,
36628d33,2025-09-18,300085,sell,53.4654,15100,filled,53.4654,15100,605.4956549999999,
fe4c209b,2025-09-22,300085,buy,55.2029,14600,filled,55.2029,14600,201.490585,
a5e3704f,2026-01-13,300085,sell,44.6206,14600,filled,44.6206,14600,488.59557000000007,
591d9cac,2026-01-14,300085,buy,46.1928,14100,filled,46.1928,14100,162.82962,
43b1739b,2026-01-15,300085,sell,43.8396,14100,filled,43.8396,14100,463.60377000000005,
3c31b889,2026-03-06,300085,buy,37.3385,16600,filled,37.3385,16600,154.95477500000004,
0fb65ec0,2026-03-26,300085,sell,41.4282,16600,filled,41.4282,16600,515.78109,
0f39c502,2026-04-08,300085,buy,38.2856,17900,filled,38.2856,17900,171.32806,
ee9f18b2,2026-04-09,300085,sell,35.6198,17900,filled,35.6198,17900,478.1958149999999,
e793bcc0,2026-04-10,300085,buy,37.4558,17000,filled,37.4558,17000,159.18715000000003,
064dfb90,2026-05-15,300085,sell,38.6273,17000,filled,38.6273,17000,492.498075,
3d988aca,2026-05-19,300085,buy,40.5891,16200,filled,40.5891,16200,164.38585500000002,
a404b558,2026-06-03,300085,sell,34.4878,16200,filled,34.4878,16200,419.02677,
87c1fdc6,2026-06-12,300085,buy,26.2099,21300,filled,26.2099,21300,139.56771750000001,
871f8d9d,2026-06-26,300085,sell,35.3467,21300,filled,35.3467,21300,564.6635325,
35e799f0,2026-07-01,300085,buy,37.7975,19900,filled,37.7975,19900,188.0425625,
1231b6af,2026-07-02,300085,sell,35.1318,19900,filled,35.1318,19900,524.3421149999999,
