date,net_value
2022-05-31,100000.0
2022-06-01,100000.0
2022-06-10,100000.0
2022-06-13,100000.0
2022-06-14,100000.0
2022-06-15,100000.0
2022-06-16,100000.0
2022-06-17,100000.0
2022-06-20,100000.0
2022-06-21,100000.0
2022-07-06,100000.0
2022-07-07,99975.49138
2022-07-08,90406.16271750002
2022-07-11,90406.16271750002
2022-07-12,90383.98693750001
2022-07-13,93421.74693750001
2022-07-14,102318.10693750001
2022-07-15,106284.2669375
2022-07-18,111683.5069375
2022-07-19,100891.52309750002
2022-07-20,100891.52309750002
2022-07-21,100891.52309750002
2022-07-22,100891.52309750002
2022-07-25,100891.52309750002
2022-07-26,100891.52309750002
2022-07-27,100891.52309750002
2022-07-28,100891.52309750002
2022-07-29,100891.52309750002
2022-08-01,100866.56119250001
2022-08-02,92313.01924250001
2022-08-03,92313.01924250001
2022-08-04,92313.01924250001
2022-08-05,92313.01924250001
2022-08-08,92313.01924250001
2022-08-09,92313.01924250001
2022-08-10,92290.22155750002
2022-08-11,87957.99877500001
2022-08-12,87957.99877500001
2022-08-15,87936.42726000001
2022-08-16,91038.12726000001
2022-08-17,93848.76726000001
2022-08-18,93105.92726000001
2022-08-19,85664.93903750002
2022-08-22,85664.93903750002
2022-08-23,85664.93903750002
2022-08-24,85664.93903750002
2022-08-25,85664.93903750002
2022-08-26,85664.93903750002
2022-08-29,85664.93903750002
2022-08-30,85664.93903750002
2022-08-31,85664.93903750002
2022-09-01,85664.93903750002
2022-09-02,85664.93903750002
2022-09-05,85664.93903750002
2022-09-06,85664.93903750002
2022-09-07,85664.93903750002
2022-09-08,85643.70880750002
2022-09-09,81778.51138750004
2022-09-13,81778.51138750004
2022-09-14,81778.51138750004
2022-09-15,81778.51138750004
2022-09-16,81778.51138750004
2022-09-19,81778.51138750004
2022-09-20,81778.51138750004
2022-09-21,81758.52801250004
2022-09-22,73979.22175000003
2022-09-23,73979.22175000003
2022-09-26,73979.22175000003
2022-09-27,73979.22175000003
2022-09-28,73979.22175000003
2022-09-29,73979.22175000003
2022-09-30,73979.22175000003
2022-10-10,73979.22175000003
2022-10-11,73979.22175000003
2022-10-12,73979.22175000003
2022-10-13,73979.22175000003
2022-10-14,73979.22175000003
2022-10-17,73979.22175000003
2022-10-18,73979.22175000003
2022-10-19,73979.22175000003
2022-10-20,73979.22175000003
2022-10-21,73979.22175000003
2022-10-24,73979.22175000003
2022-10-25,73979.22175000003
2022-10-26,73960.95967250003
2022-10-27,73504.62967250003
2022-10-28,69034.88964500003
2022-10-31,69034.88964500003
2022-11-01,69017.98072500003
2022-11-02,75502.15072500003
2022-11-03,71597.34072500002
2022-11-04,78312.79072500003
2022-11-07,79115.90072500003
2022-11-08,76998.12072500003
2022-11-09,74835.00984500002
2022-11-10,74835.00984500002
2022-11-11,74835.00984500002
2022-11-14,74835.00984500002
2022-11-15,74835.00984500002
2022-11-16,74835.00984500002
2022-11-17,74835.00984500002
2022-11-18,74835.00984500002
2022-11-21,74835.00984500002
2022-11-22,74835.00984500002
2022-11-23,74835.00984500002
2022-11-24,74835.00984500002
2022-11-25,74835.00984500002
2022-11-28,74835.00984500002
2022-11-29,74835.00984500002
2022-11-30,74816.35471500002
2022-12-01,72664.59471500001
2022-12-02,70566.61701500001
2022-12-05,70566.61701500001
2022-12-06,70566.61701500001
2022-12-07,70566.61701500001
2022-12-08,70566.61701500001
2022-12-09,70566.61701500001
2022-12-12,70566.61701500001
2022-12-13,70566.61701500001
2022-12-14,70566.61701500001
2022-12-15,70566.61701500001
2022-12-16,70566.61701500001
2022-12-19,70566.61701500001
2022-12-20,70549.1407175
2022-12-21,67813.57568750001
2022-12-22,67813.57568750001
2022-12-23,67813.57568750001
2022-12-26,67813.57568750001
2022-12-27,67813.57568750001
2022-12-28,67813.57568750001
2022-12-29,67813.57568750001
2022-12-30,67813.57568750001
2023-01-03,67813.57568750001
2023-01-04,67813.57568750001
2023-01-05,67813.57568750001
2023-01-06,67813.57568750001
2023-01-09,67813.57568750001
2023-01-10,67813.57568750001
2023-01-11,67813.57568750001
2023-01-12,67813.57568750001
2023-01-13,67813.57568750001
2023-01-16,67813.57568750001
2023-01-17,67813.57568750001
2023-01-18,67813.57568750001
2023-01-19,67813.57568750001
2023-01-20,67813.57568750001
2023-01-30,67813.57568750001
2023-01-31,67796.6781575
2023-02-01,69234.4781575
2023-02-02,67892.3581575
2023-02-03,67540.8381575
2023-02-06,67796.6781575
2023-02-07,67988.5581575
2023-02-08,67043.4728475
2023-02-09,67043.4728475
2023-02-10,67043.4728475
2023-02-13,67043.4728475
2023-02-14,67043.4728475
2023-02-15,67043.4728475
2023-02-16,67043.4728475
2023-02-17,67043.4728475
2023-02-20,67043.4728475
2023-02-21,67043.4728475
2023-02-22,67043.4728475
2023-02-23,67043.4728475
2023-02-24,67043.4728475
2023-02-27,67043.4728475
2023-02-28,67043.4728475
2023-03-01,67043.4728475
2023-03-02,67043.4728475
2023-03-03,67043.4728475
2023-03-06,67043.4728475
2023-03-07,67043.4728475
2023-03-08,67043.4728475
2023-03-09,67043.4728475
2023-03-10,67043.4728475
2023-03-13,67043.4728475
2023-03-14,67043.4728475
2023-03-15,67043.4728475
2023-03-16,67043.4728475
2023-03-17,67043.4728475
2023-03-20,67043.4728475
2023-03-21,67043.4728475
2023-03-22,67043.4728475
2023-03-23,67043.4728475
2023-03-24,67043.4728475
2023-03-27,67043.4728475
2023-03-28,67043.4728475
2023-03-29,67043.4728475
2023-03-30,67043.4728475
2023-03-31,67043.4728475
2023-04-03,67043.4728475
2023-04-04,67043.4728475
2023-04-06,67043.4728475
2023-04-07,67043.4728475
2023-04-10,67043.4728475
2023-04-11,67043.4728475
2023-04-12,67043.4728475
2023-04-13,67043.4728475
2023-04-14,67043.4728475
2023-04-17,67043.4728475
2023-04-18,67043.4728475
2023-04-19,67043.4728475
2023-04-20,67043.4728475
2023-04-21,67043.4728475
2023-04-24,67043.4728475
