date,net_value
2024-12-04,388945.9578400001
2024-12-05,388945.9578400001
2024-12-06,388945.9578400001
2024-12-09,388945.9578400001
2024-12-10,388945.9578400001
2024-12-11,388945.9578400001
2024-12-12,388945.9578400001
2024-12-13,388945.9578400001
2024-12-16,388945.9578400001
2024-12-17,388945.9578400001
2024-12-18,388945.9578400001
2024-12-19,388945.9578400001
2024-12-20,388945.9578400001
2024-12-23,388848.9584800001
2024-12-24,380939.4784800001
2024-12-25,384894.2184800001
2024-12-26,381369.2384800001
2024-12-27,363831.2384800001
2024-12-30,357813.0184800001
2024-12-31,375265.6984800001
2025-01-02,385066.43848000007
2025-01-03,368989.9384800001
2025-01-06,393062.8184800001
2025-01-07,392031.0784800001
2025-01-08,383260.49848000007
2025-01-09,377414.4984800001
2025-01-10,391771.9584800001
2025-01-13,386355.7184800001
2025-01-14,401659.5984800001
2025-01-15,435618.5384800001
2025-01-16,418682.5184800001
2025-01-17,418940.0584800001
2025-01-20,437939.55848000007
2025-01-21,435790.7584800001
2025-01-22,416791.2584800001
2025-01-23,405097.6784800001
2025-01-24,411804.77848000004
2025-01-27,409913.5184800001
2025-02-05,391429.09848000004
2025-02-06,398736.5984800001
2025-02-07,399681.43848000007
2025-02-10,401402.05848000007
2025-02-11,390569.5784800001
2025-02-12,393663.2184800001
2025-02-13,409741.2984800001
2025-02-14,395383.8384800001
2025-02-17,394867.17848000006
2025-02-18,380337.49848000007
2025-02-19,384636.67848000006
2025-02-20,385753.7384800001
2025-02-21,387387.4584800001
2025-02-24,387817.21848000004
2025-02-25,381541.4584800001
2025-02-26,381798.9984800001
2025-02-27,382830.73848000006
2025-02-28,373459.7584800001
2025-03-03,378790.6784800001
2025-03-04,377329.17848000006
2025-03-05,374233.9584800001
2025-03-06,380337.49848000007
2025-03-07,377844.2584800001
2025-03-10,383175.1784800001
2025-03-11,380337.49848000007
2025-03-12,389021.17848000006
2025-03-13,396587.7984800001
2025-03-14,393663.2184800001
2025-03-17,388419.1984800001
2025-03-18,389278.7184800001
2025-03-19,394094.55848000007
2025-03-20,384034.6984800001
2025-03-21,381198.5984800001
2025-03-24,405958.7784800001
2025-03-25,418767.83848000003
2025-03-26,409483.7584800001
2025-03-27,415157.5384800001
2025-03-28,390277.28993500007
2025-03-31,390277.28993500007
2025-04-01,390277.28993500007
2025-04-02,390277.28993500007
2025-04-03,390180.40380250005
2025-04-07,390017.9938025001
2025-04-08,399260.46380250005
2025-04-09,391963.9338025001
2025-04-10,405746.4338025001
2025-04-11,399503.3338025001
2025-04-14,405421.61380250007
2025-04-15,408745.8038025001
2025-04-16,406314.1238025001
2025-04-17,398530.36380250007
2025-04-18,410530.8238025001
2025-04-21,407367.5538025001
2025-04-22,389775.1238025001
2025-04-23,390260.86380250007
2025-04-24,373478.9938025001
2025-04-25,370154.8038025001
2025-04-28,360100.28380250005
2025-04-29,362208.6338025001
2025-04-30,362695.86380250007
2025-05-06,373884.2738025001
2025-05-07,372829.35380250006
2025-05-08,372343.61380250007
2025-05-09,362856.78380250005
2025-05-12,366586.2538025001
2025-05-13,367153.9438025001
2025-05-14,366991.53380250005
2025-05-15,368369.78380250005
2025-05-16,361640.9438025001
2025-05-19,339011.6526150001
2025-05-20,339011.6526150001
2025-05-21,339011.6526150001
2025-05-22,339011.6526150001
2025-05-23,339011.6526150001
2025-05-26,339011.6526150001
2025-05-27,339011.6526150001
2025-05-28,339011.6526150001
2025-05-29,339011.6526150001
2025-05-30,339011.6526150001
2025-06-03,339011.6526150001
2025-06-04,339011.6526150001
2025-06-05,339011.6526150001
2025-06-06,339011.6526150001
2025-06-09,339011.6526150001
2025-06-10,339011.6526150001
2025-06-11,339011.6526150001
2025-06-12,339011.6526150001
2025-06-13,339011.6526150001
2025-06-16,339011.6526150001
2025-06-17,339011.6526150001
2025-06-18,339011.6526150001
2025-06-19,339011.6526150001
2025-06-20,339011.6526150001
2025-06-23,339011.6526150001
2025-06-24,339011.6526150001
2025-06-25,339011.6526150001
2025-06-26,339011.6526150001
2025-06-27,339011.6526150001
2025-06-30,339011.6526150001
2025-07-01,338927.14416500006
2025-07-02,330346.7241650001
2025-07-03,331697.2241650001
2025-07-04,328599.1041650001
2025-07-07,325579.8241650001
2025-07-08,329075.0641650001
2025-07-09,328439.96416500007
2025-07-10,329234.20416500006
2025-07-11,328121.6841650001
2025-07-14,326374.06416500005
2025-07-15,324229.32416500006
2025-07-16,326295.2241650001
2025-07-17,328599.1041650001
2025-07-18,329949.6041650001
2025-07-21,331538.08416500007
2025-07-22,331140.9641650001
2025-07-23,325976.94416500005
2025-07-24,330743.8441650001
2025-07-25,330187.58416500007
2025-07-28,332729.44416500005
2025-07-29,333047.7241650001
2025-07-30,340991.58416500007
2025-07-31,334795.3441650001
2025-08-01,337893.46416500007
2025-08-04,332094.3441650001
2025-08-05,331776.06416500005
2025-08-06,331140.9641650001
2025-08-07,331776.06416500005
2025-08-08,328599.1041650001
2025-08-11,329790.46416500007
2025-08-12,329790.46416500007
2025-08-13,332332.32416500006
2025-08-14,328677.9441650001
2025-08-15,329790.46416500007
2025-08-18,332729.44416500005
2025-08-19,330743.8441650001
2025-08-20,336226.14416500006
2025-08-21,334398.2241650001
2025-08-22,335033.32416500006
2025-08-25,340435.32416500006
2025-08-26,355133.1441650001
2025-08-27,343932.02416500007
2025-08-28,348300.3441650001
2025-08-29,341944.96416500007
2025-09-01,339880.52416500007
2025-09-02,332094.3441650001
2025-09-03,326930.32416500006
2025-09-04,328677.9441650001
2025-09-05,332888.58416500007
2025-09-08,333525.1441650001
2025-09-09,328042.8441650001
2025-09-10,326930.32416500006
2025-09-11,329472.1841650001
2025-09-12,326692.3441650001
2025-09-15,325420.6841650001
2025-09-16,324070.1841650001
2025-09-17,324388.46416500007
2025-09-18,322719.68416500004
2025-09-19,319621.5641650001
2025-09-22,318192.2241650001
2025-09-23,316523.4441650001
2025-09-24,321846.6041650001
2025-09-25,318271.06416500005
2025-09-26,314060.4241650001
2025-09-29,313663.30416500004
2025-09-30,312471.9441650001
2025-10-09,318111.9241650001
2025-10-10,321052.36416500004
2025-10-13,318111.9241650001
2025-10-14,316205.164165
2025-10-15,318271.06416500005
2025-10-16,313266.18416500004
2025-10-17,324626.4441650001
2025-10-20,321766.30416500004
2025-10-21,320574.9441650001
2025-10-22,323356.2441650001
2025-10-23,319224.44416500005
2025-10-24,317952.7841650001
2025-10-27,318509.0441650001
2025-10-28,294139.0847850001
2025-10-29,294139.0847850001
2025-10-30,294139.0847850001
2025-10-31,294139.0847850001
2025-11-03,294139.0847850001
2025-11-04,294139.0847850001
2025-11-05,294139.0847850001
2025-11-06,294139.0847850001
2025-11-07,294139.0847850001
2025-11-10,294139.0847850001
2025-11-11,294139.0847850001
2025-11-12,294139.0847850001
2025-11-13,294139.0847850001
2025-11-14,294139.0847850001
2025-11-17,294139.0847850001
2025-11-18,294139.0847850001
2025-11-19,294139.0847850001
2025-11-20,294065.8357875001
2025-11-21,280787.3257875001
2025-11-24,275348.32578750007
2025-11-25,275427.7057875001
2025-11-26,273028.6657875001
2025-11-27,272068.7557875001
2025-11-28,272708.2057875001
2025-12-01,275748.1657875001
2025-12-02,272628.8257875001
2025-12-03,269988.7057875001
2025-12-04,267429.4357875001
2025-12-05,268789.18578750006
2025-12-08,269749.0957875001
2025-12-09,266629.7557875001
2025-12-10,271508.6857875001
2025-12-11,267029.5957875001
2025-12-12,267029.5957875001
2025-12-15,267589.6657875001
2025-12-16,261430.3657875001
2025-12-17,261190.7557875001
2025-12-18,259910.3857875001
2025-12-19,261590.5957875001
2025-12-22,261830.2057875001
2025-12-23,257911.18578750012
2025-12-24,261590.5957875001
2025-12-25,262150.6657875001
2025-12-26,261750.82578750007
2025-12-29,261590.5957875001
2025-12-30,261750.82578750007
2025-12-31,259670.77578750008
2026-01-05,264870.1657875001
2026-01-06,269909.32578750007
2026-01-07,266709.13578750007
2026-01-08,269189.0257875001
2026-01-09,272148.13578750007
2026-01-12,275348.32578750007
2026-01-13,284147.7457875001
2026-01-14,282386.6857875001
2026-01-15,302624.1757875001
2026-01-16,305264.2957875001
2026-01-19,296545.7257875001
2026-01-20,311742.5857875001
2026-01-21,308063.1757875001
2026-01-22,300624.9757875001
2026-01-23,299665.06578750006
2026-01-26,292466.4757875001
2026-01-27,289826.3557875001
2026-01-28,295585.81578750006
2026-01-29,297345.4057875001
2026-01-30,307983.7957875001
2026-02-02,300704.35578750004
2026-02-03,302384.56578750006
2026-02-04,300064.9057875001
2026-02-05,288385.7557875001
2026-02-06,292146.01578750013
2026-02-09,303983.9257875001
2026-02-10,297345.4057875001
2026-02-11,295425.5857875001
2026-02-12,291665.32578750007
2026-02-13,286307.1757875001
2026-02-24,296145.88578750007
2026-02-25,296625.10578750004
2026-02-26,292866.3157875001
2026-02-27,291186.1057875001
2026-03-02,282946.75578750006
2026-03-03,272068.7557875001
2026-03-04,270548.7757875001
2026-03-05,269588.8657875001
2026-03-06,296785.33578750014
2026-03-09,289826.3557875001
2026-03-10,285907.3357875001
2026-03-11,303744.31578750006
2026-03-12,298944.7657875001
2026-03-13,323421.7357875001
2026-03-16,326060.38578750007
2026-03-17,334218.88578750007
2026-03-18,335419.8757875001
2026-03-19,347257.7857875001
2026-03-20,313827.5014875001
2026-03-23,313827.5014875001
2026-03-24,313827.5014875001
2026-03-25,313827.5014875001
2026-03-26,313827.5014875001
2026-03-27,313749.52643500007
2026-03-30,306938.736435
2026-03-31,296885.70643500006
2026-04-01,298831.64643500006
2026-04-02,285372.4764350001
2026-04-03,277345.846435
2026-04-07,283264.12643500004
2026-04-08,289183.896435
2026-04-09,281237.7264350001
2026-04-10,280912.906435
2026-04-13,281075.31643500004
2026-04-14,282291.15643500007
2026-04-15,278156.40643500007
2026-04-16,280912.906435
2026-04-17,280670.0364350001
2026-04-20,278481.226435
2026-04-21,293318.646435
2026-04-22,293886.336435
2026-04-23,291777.9864350001
2026-04-24,286427.39643500006
2026-04-27,290723.06643500004
2026-04-28,261017.60432750004
2026-04-29,261017.60432750004
2026-04-30,261017.60432750004
2026-05-06,261017.60432750004
2026-05-07,261017.60432750004
2026-05-08,261017.60432750004
2026-05-11,261017.60432750004
2026-05-12,261017.60432750004
2026-05-13,261017.60432750004
2026-05-14,261017.60432750004
2026-05-15,261017.60432750004
2026-05-18,261017.60432750004
2026-05-19,261017.60432750004
2026-05-20,261017.60432750004
2026-05-21,261017.60432750004
2026-05-22,261017.60432750004
2026-05-25,261017.60432750004
2026-05-26,261017.60432750004
2026-05-27,261017.60432750004
2026-05-28,261017.60432750004
2026-05-29,261017.60432750004
2026-06-01,261017.60432750004
2026-06-02,261017.60432750004
2026-06-03,261017.60432750004
2026-06-04,261017.60432750004
2026-06-05,261017.60432750004
2026-06-08,261017.60432750004
2026-06-09,261017.60432750004
2026-06-10,260952.71046000003
2026-06-11,273130.75046000007
2026-06-12,273130.75046000007
2026-06-15,287847.76046
2026-06-16,299236.90046000003
2026-06-17,310537.49046000006
2026-06-18,303266.7304600001
2026-06-22,292928.92046000005
2026-06-23,294593.66046000004
2026-06-24,281890.7604600001
2026-06-25,273568.6704600001
2026-06-26,267523.12046000006
2026-06-29,256573.51046000005
2026-06-30,258238.25046000007
2026-07-01,263143.92046000005
2026-07-02,276985.0904600001
2026-07-03,270501.62046000006
2026-07-06,260076.87046000006
2026-07-07,252017.21046000006
2026-07-08,246322.64046000005
2026-07-09,244133.04046000005
2026-07-10,246147.15046000003
2026-07-13,236248.87046000006
2026-07-14,239051.88046000004
