date,net_value
2024-09-27,100000.0
2024-10-14,100000.0
2024-10-15,100000.0
2024-10-16,100000.0
2024-10-17,100000.0
2024-10-18,100000.0
2024-10-21,100000.0
2024-10-22,100000.0
2024-10-23,100000.0
2024-10-24,100000.0
2024-10-25,99976.75507
2024-10-28,98577.25507
2024-10-29,94082.65507
2024-10-30,97195.66506999999
2024-10-31,96684.28507
2024-11-01,79226.14258
2024-11-04,79226.14258
2024-11-05,79226.14258
2024-11-06,79226.14258
2024-11-07,79226.14258
2024-11-08,79208.42494
2024-11-11,76318.52118
2024-11-12,76318.52118
2024-11-13,76318.52118
2024-11-14,76318.52118
2024-11-15,76318.52118
2024-11-18,76318.52118
2024-11-19,76300.436055
2024-11-20,80766.036055
2024-11-21,76176.43303000001
2024-11-22,76176.43303000001
2024-11-25,76176.43303000001
2024-11-26,76176.43303000001
2024-11-27,76176.43303000001
2024-11-28,76176.43303000001
2024-11-29,76176.43303000001
2024-12-02,76176.43303000001
2024-12-03,76176.43303000001
2024-12-04,76176.43303000001
2024-12-05,76176.43303000001
2024-12-06,76176.43303000001
2024-12-09,76176.43303000001
2024-12-10,76176.43303000001
2024-12-11,76176.43303000001
2024-12-12,76176.43303000001
2024-12-13,76176.43303000001
2024-12-16,76176.43303000001
2024-12-17,76176.43303000001
2024-12-18,76176.43303000001
2024-12-19,76176.43303000001
2024-12-20,76176.43303000001
2024-12-23,76176.43303000001
2024-12-24,76176.43303000001
2024-12-25,76176.43303000001
2024-12-26,76176.43303000001
2024-12-27,76176.43303000001
2024-12-30,76176.43303000001
2024-12-31,76176.43303000001
2025-01-02,76176.43303000001
2025-01-03,76176.43303000001
2025-01-06,76176.43303000001
2025-01-07,76176.43303000001
2025-01-08,76176.43303000001
2025-01-09,76176.43303000001
2025-01-10,76176.43303000001
2025-01-13,76176.43303000001
2025-01-14,76157.91698000001
2025-01-15,76269.63698000001
2025-01-16,75530.01698000001
2025-01-17,74833.38128500001
2025-01-20,74833.38128500001
2025-01-21,74833.38128500001
2025-01-22,74833.38128500001
2025-01-23,74833.38128500001
2025-01-24,74833.38128500001
2025-01-27,74833.38128500001
2025-02-05,74833.38128500001
2025-02-06,74833.38128500001
2025-02-07,74815.82498
2025-02-10,76422.75498
2025-02-11,75334.26498
2025-02-12,76578.23498000001
2025-02-13,75450.87498000001
2025-02-14,73856.82632250001
2025-02-17,73856.82632250001
2025-02-18,73856.82632250001
2025-02-19,73856.82632250001
2025-02-20,73856.82632250001
2025-02-21,73856.82632250001
2025-02-24,73856.82632250001
2025-02-25,73856.82632250001
2025-02-26,73856.82632250001
2025-02-27,73856.82632250001
2025-02-28,73856.82632250001
2025-03-03,73856.82632250001
2025-03-04,73839.0237975
2025-03-05,72711.66379749999
2025-03-06,73839.0237975
2025-03-07,77687.6737975
2025-03-10,78724.2937975
2025-03-11,76987.88379749999
2025-03-12,76949.0137975
2025-03-13,73319.5260525
2025-03-14,73319.5260525
2025-03-17,73319.5260525
2025-03-18,73319.5260525
2025-03-19,73319.5260525
2025-03-20,73319.5260525
2025-03-21,73319.5260525
2025-03-24,73319.5260525
2025-03-25,73319.5260525
2025-03-26,73319.5260525
2025-03-27,73319.5260525
2025-03-28,73319.5260525
2025-03-31,73319.5260525
2025-04-01,73319.5260525
2025-04-02,73319.5260525
2025-04-03,73319.5260525
2025-04-07,73319.5260525
2025-04-08,73319.5260525
2025-04-09,73319.5260525
2025-04-10,73319.5260525
2025-04-11,73302.22925250001
2025-04-14,70859.93300250001
2025-04-15,70859.93300250001
2025-04-16,70859.93300250001
2025-04-17,70859.93300250001
2025-04-18,70859.93300250001
2025-04-21,70859.93300250001
2025-04-22,70859.93300250001
2025-04-23,70859.93300250001
2025-04-24,70859.93300250001
2025-04-25,70859.93300250001
2025-04-28,70859.93300250001
2025-04-29,70859.93300250001
2025-04-30,70859.93300250001
2025-05-06,70843.0548525
2025-05-07,71231.85485250001
2025-05-08,72652.3548525
2025-05-09,70897.0418775
2025-05-12,70897.0418775
2025-05-13,70897.0418775
2025-05-14,70897.0418775
2025-05-15,70897.0418775
2025-05-16,70897.0418775
2025-05-19,70879.712325
2025-05-20,74067.442325
2025-05-21,69415.392325
2025-05-22,65428.196352499996
2025-05-23,65428.196352499996
2025-05-26,65428.196352499996
2025-05-27,65428.196352499996
2025-05-28,65428.196352499996
2025-05-29,65428.196352499996
2025-05-30,65428.196352499996
2025-06-03,65428.196352499996
2025-06-04,65428.196352499996
2025-06-05,65428.196352499996
2025-06-06,65428.196352499996
2025-06-09,65428.196352499996
2025-06-10,65428.196352499996
2025-06-11,65428.196352499996
2025-06-12,65428.196352499996
2025-06-13,65428.196352499996
2025-06-16,65428.196352499996
2025-06-17,65428.196352499996
2025-06-18,65428.196352499996
2025-06-19,65428.196352499996
2025-06-20,65428.196352499996
2025-06-23,65428.196352499996
2025-06-24,65428.196352499996
2025-06-25,65428.196352499996
2025-06-26,65428.196352499996
2025-06-27,65428.196352499996
2025-06-30,65428.196352499996
2025-07-01,65428.196352499996
2025-07-02,65428.196352499996
2025-07-03,65428.196352499996
2025-07-04,65428.196352499996
2025-07-07,65428.196352499996
2025-07-08,65428.196352499996
2025-07-09,65428.196352499996
2025-07-10,65428.196352499996
2025-07-11,65428.196352499996
2025-07-14,65428.196352499996
2025-07-15,65428.196352499996
2025-07-16,65428.196352499996
2025-07-17,65428.196352499996
2025-07-18,65428.196352499996
2025-07-21,65428.196352499996
2025-07-22,65428.196352499996
2025-07-23,65428.196352499996
2025-07-24,65428.196352499996
2025-07-25,65428.196352499996
2025-07-28,65428.196352499996
2025-07-29,65412.924837499995
2025-07-30,63040.48483749999
2025-07-31,61378.84373749999
2025-08-01,61378.84373749999
2025-08-04,61378.84373749999
2025-08-05,61378.84373749999
2025-08-06,61378.84373749999
2025-08-07,61378.84373749999
2025-08-08,61378.84373749999
2025-08-11,61378.84373749999
2025-08-12,61378.84373749999
2025-08-13,61378.84373749999
2025-08-14,61378.84373749999
2025-08-15,61378.84373749999
2025-08-18,61378.84373749999
2025-08-19,61364.59827249999
2025-08-20,62310.60827249999
2025-08-21,64992.89827249999
2025-08-22,65925.90827249999
2025-08-25,65394.59827249999
2025-08-26,66988.52827249999
2025-08-27,64300.00659249999
2025-08-28,64300.00659249999
2025-08-29,64300.00659249999
2025-09-01,64300.00659249999
2025-09-02,64300.00659249999
2025-09-03,64300.00659249999
2025-09-04,64300.00659249999
2025-09-05,64300.00659249999
2025-09-08,64284.51065749999
2025-09-09,66280.14065749999
2025-09-10,67277.89065749999
2025-09-11,66215.4006575
2025-09-12,64846.616064999995
2025-09-15,64846.616064999995
2025-09-16,64846.616064999995
2025-09-17,64846.616064999995
2025-09-18,64846.616064999995
2025-09-19,64846.616064999995
2025-09-22,64846.616064999995
2025-09-23,64846.616064999995
2025-09-24,64846.616064999995
2025-09-25,64846.616064999995
2025-09-26,64846.616064999995
2025-09-29,64846.616064999995
2025-09-30,64846.616064999995
2025-10-09,64846.616064999995
2025-10-10,64846.616064999995
2025-10-13,64846.616064999995
2025-10-14,64846.616064999995
2025-10-15,64846.616064999995
2025-10-16,64846.616064999995
2025-10-17,64846.616064999995
2025-10-20,64846.616064999995
2025-10-21,64846.616064999995
2025-10-22,64846.616064999995
2025-10-23,64846.616064999995
2025-10-24,64846.616064999995
2025-10-27,64846.616064999995
2025-10-28,64846.616064999995
2025-10-29,64846.616064999995
2025-10-30,64846.616064999995
2025-10-31,64846.616064999995
2025-11-03,64846.616064999995
