order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
650e33f3,2024-09-25,002583,buy,5.6685,17600,filled,5.6685,17600,24.941399999999998,
dae1e0c2,2024-11-04,002583,sell,21.9629,17600,filled,21.9629,17600,289.91028000000006,
bceb6ece,2024-11-12,002583,buy,21.505,17900,filled,21.505,17900,96.234875,
5e60bf3e,2024-11-13,002583,sell,20.551,17900,filled,20.551,17900,275.89717499999995,
b178f717,2024-11-19,002583,buy,20.9517,17500,filled,20.9517,17500,91.66368750000001,
ea4b97e6,2024-11-22,002583,sell,21.6386,17500,filled,21.6386,17500,284.006625,
204d862b,2024-12-16,002583,buy,17.2311,22000,filled,17.2311,22000,94.77105,
4c378e29,2024-12-17,002583,sell,16.1053,22000,filled,16.1053,22000,265.73744999999997,
4d8d32cf,2024-12-18,002583,buy,17.6994,20000,filled,17.6994,20000,88.497,
cf2bd55f,2024-12-20,002583,sell,16.5737,20000,filled,16.5737,20000,248.6055,
06fe32d5,2025-01-14,002583,buy,13.4532,24700,filled,13.4532,24700,83.07351000000001,
3c21feb1,2025-01-17,002583,sell,12.9484,24700,filled,12.9484,24700,239.86910999999998,
a149b692,2025-02-07,002583,buy,13.0438,24400,filled,13.0438,24400,79.56718,
43083db1,2025-02-14,002583,sell,13.7689,24400,filled,13.7689,24400,251.97087000000005,
a8099db8,2025-02-24,002583,buy,14.1401,23800,filled,14.1401,23800,84.133595,
ce3cebaf,2025-02-26,002583,sell,13.6631,23800,filled,13.6631,23800,243.88633500000003,
296b0aa1,2025-04-16,002583,buy,10.6588,30500,filled,10.6588,30500,81.27335,
5ae9870a,2025-04-17,002583,sell,10.3726,30500,filled,10.3726,30500,237.27322500000002,
82abc69c,2025-04-18,002583,buy,11.3925,27700,filled,11.3925,27700,78.8930625,
17c5d776,2025-04-24,002583,sell,11.5834,27700,filled,11.5834,27700,240.645135,
6b588cb6,2025-05-06,002583,buy,11.3353,28300,filled,11.3353,28300,80.1972475,
49cb87bb,2025-05-13,002583,sell,12.0985,28300,filled,12.0985,28300,256.7906625,
c2eef2f1,2025-06-13,002583,buy,12.1089,28200,filled,12.1089,28200,85.367745,
79dad5a6,2025-06-19,002583,sell,11.6406,28200,filled,11.6406,28200,246.19869,
ba418f86,2025-08-13,002583,buy,11.9459,27500,filled,11.9459,27500,82.1280625,
feacca78,2025-08-27,002583,sell,12.7091,27500,filled,12.7091,27500,262.1251875,
7192cb74,2025-10-23,002583,buy,11.2694,31000,filled,11.2694,31000,87.33784999999999,
e726f4b2,2025-11-04,002583,sell,11.0873,31000,filled,11.0873,31000,257.77972500000004,
8db3fa08,2025-12-25,002583,buy,11.5174,29800,filled,11.5174,29800,85.80463,
dbc72709,2025-12-30,002583,sell,10.9641,29800,filled,10.9641,29800,245.047635,
f395757d,2026-01-12,002583,buy,11.965,27300,filled,11.965,27300,81.661125,
a89f08d8,2026-01-13,002583,sell,11.5365,27300,filled,11.5365,27300,236.20983750000002,
d9902b5a,2026-03-02,002583,buy,11.1063,28300,filled,11.1063,28300,78.5770725,
6f976f2b,2026-03-03,002583,sell,10.6016,28300,filled,10.6016,28300,225.01895999999996,
beb47e7a,2026-03-27,002583,buy,9.9806,30000,filled,9.9806,30000,74.8545,
b7d71633,2026-03-31,002583,sell,9.6944,30000,filled,9.6944,30000,218.124,
b259becf,2026-04-08,002583,buy,10.1523,28600,filled,10.1523,28600,72.58894500000001,
5e2bdc27,2026-04-21,002583,sell,10.3536,28600,filled,10.3536,28600,222.08472000000003,
b39c2ecb,2026-06-05,002583,buy,8.5219,34800,filled,8.5219,34800,74.14053,
5927f073,2026-06-16,002583,sell,8.9225,34800,filled,8.9225,34800,232.87725,
c79104fd,2026-07-10,002583,buy,8.0345,38600,filled,8.0345,38600,77.53292499999999,
9e6ed6d0,2026-07-13,002583,sell,7.691,38600,filled,7.691,38600,222.65445,
