order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
e17ac2f8,2024-05-21,300641,buy,26.9045,3700,filled,26.9045,3700,24.8866625,
03916be9,2024-05-28,300641,sell,27.154,3700,filled,27.154,3700,75.35235,
952a95b9,2024-05-31,300641,buy,24.8152,4000,filled,24.8152,4000,24.8152,
8c05614a,2024-06-03,300641,sell,22.8189,4000,filled,22.8189,4000,68.4567,
0c2d8be6,2024-06-04,300641,buy,25.8715,3500,filled,25.8715,3500,22.6375625,
82afbd50,2024-06-13,300641,sell,27.2527,3500,filled,27.2527,3500,71.5383375,
25fe4247,2024-06-14,300641,buy,28.187,3400,filled,28.187,3400,23.95895,
104e996f,2024-06-21,300641,sell,27.8214,3400,filled,27.8214,3400,70.94457,
4789dc3f,2024-06-24,300641,buy,31.0597,3000,filled,31.0597,3000,23.294774999999998,
64de59a0,2024-06-27,300641,sell,26.5911,3000,filled,26.5911,3000,59.829975000000005,
6b968716,2024-07-02,300641,buy,28.9472,2800,filled,28.9472,2800,20.26304,
49b854ab,2024-07-12,300641,sell,28.9995,2800,filled,28.9995,2800,60.89895000000001,
e61b69f4,2024-07-18,300641,buy,27.154,3000,filled,27.154,3000,20.3655,
10d0813f,2024-07-24,300641,sell,26.4228,3000,filled,26.4228,3000,59.4513,
167d622c,2024-07-29,300641,buy,27.4094,2900,filled,27.4094,2900,19.871815,
70407769,2024-08-06,300641,sell,25.117,2900,filled,25.117,2900,54.629475000000006,
a46067e1,2024-09-06,300641,buy,19.5284,3700,filled,19.5284,3700,18.06377,
ae16e5d9,2024-10-09,300641,sell,21.9252,3700,filled,21.9252,3700,60.84243000000001,
63b4f92f,2024-10-11,300641,buy,23.2251,3500,filled,23.2251,3500,20.3219625,
42f0149a,2024-10-24,300641,sell,24.5773,3500,filled,24.5773,3500,64.5154125,
34f64e30,2024-10-28,300641,buy,25.8076,3300,filled,25.8076,3300,21.29127,
67a39707,2024-11-18,300641,sell,23.8345,3300,filled,23.8345,3300,58.9903875,
f64d8d32,2024-11-19,300641,buy,24.6992,3200,filled,24.6992,3200,19.75936,
13bc0e57,2024-11-22,300641,sell,24.0782,3200,filled,24.0782,3200,57.787679999999995,
e4fc2e22,2024-12-23,300641,buy,26.1906,2900,filled,26.1906,2900,18.988185,
189c4f85,2025-03-28,300641,sell,26.3067,2900,filled,26.3067,2900,57.2170725,
745955b1,2025-04-03,300641,buy,27.7401,2800,filled,27.7401,2800,19.41807,
fecd2a68,2025-05-19,300641,sell,24.0956,2800,filled,24.0956,2800,50.60076000000001,
b13cb256,2025-07-01,300641,buy,24.6934,2700,filled,24.6934,2700,16.668045000000003,
0337d73e,2025-10-28,300641,sell,21.4377,2700,filled,21.4377,2700,43.4113425,
0d5aa804,2025-11-20,300641,buy,21.2578,2800,filled,21.2578,2800,14.88046,
e028a79c,2026-03-20,300641,sell,22.7086,2800,filled,22.7086,2800,47.68806,
34d27c54,2026-03-27,300641,buy,22.3256,2800,filled,22.3256,2800,15.627920000000001,
afe47229,2026-04-28,300641,sell,18.565,2800,filled,18.565,2800,38.9865,
f1e41129,2026-06-10,300641,buy,17.1954,3000,filled,17.1954,3000,12.89655,
