date,net_value
2025-07-11,329217.19524
2025-07-14,329217.19524
2025-07-15,329217.19524
2025-07-16,329217.19524
2025-07-17,329217.19524
2025-07-18,329217.19524
2025-07-21,329217.19524
2025-07-22,329217.19524
2025-07-23,329217.19524
2025-07-24,329217.19524
2025-07-25,329217.19524
2025-07-28,329217.19524
2025-07-29,329217.19524
2025-07-30,329217.19524
2025-07-31,329217.19524
2025-08-01,329217.19524
2025-08-04,329217.19524
2025-08-05,329217.19524
2025-08-06,329217.19524
2025-08-07,329217.19524
2025-08-08,329217.19524
2025-08-11,329217.19524
2025-08-12,329217.19524
2025-08-13,329135.0671775
2025-08-14,322837.5671775
2025-08-15,326511.5671775
2025-08-18,335193.3171775
2025-08-19,335955.0671775
2025-08-20,369012.8171775
2025-08-21,356943.0671775
2025-08-22,361428.3171775
2025-08-25,376644.0671775
2025-08-26,367437.0671775
2025-08-27,349860.94199
2025-08-28,349860.94199
2025-08-29,349860.94199
2025-09-01,349860.94199
2025-09-02,349860.94199
2025-09-03,349860.94199
2025-09-04,349860.94199
2025-09-05,349860.94199
2025-09-08,349860.94199
2025-09-09,349860.94199
2025-09-10,349860.94199
2025-09-11,349860.94199
2025-09-12,349860.94199
2025-09-15,349860.94199
2025-09-16,349860.94199
2025-09-17,349860.94199
2025-09-18,349860.94199
2025-09-19,349860.94199
2025-09-22,349860.94199
2025-09-23,349860.94199
2025-09-24,349860.94199
2025-09-25,349860.94199
2025-09-26,349860.94199
2025-09-29,349860.94199
2025-09-30,349860.94199
2025-10-09,349860.94199
2025-10-10,349860.94199
2025-10-13,349860.94199
2025-10-14,349860.94199
2025-10-15,349860.94199
2025-10-16,349860.94199
2025-10-17,349860.94199
2025-10-20,349860.94199
2025-10-21,349860.94199
2025-10-22,349860.94199
2025-10-23,349773.60414
2025-10-24,342352.20414000005
2025-10-27,343536.40414
2025-10-28,341171.10414
2025-10-29,341760.10414
2025-10-30,345309.60414000007
2025-10-31,345901.70414000005
2025-11-03,349181.50414000003
2025-11-04,343870.7244150001
2025-11-05,343870.7244150001
2025-11-06,343870.7244150001
2025-11-07,343870.7244150001
2025-11-10,343870.7244150001
2025-11-11,343870.7244150001
2025-11-12,343870.7244150001
2025-11-13,343870.7244150001
2025-11-14,343870.7244150001
2025-11-17,343870.7244150001
2025-11-18,343870.7244150001
2025-11-19,343870.7244150001
2025-11-20,343870.7244150001
2025-11-21,343870.7244150001
2025-11-24,343870.7244150001
2025-11-25,343870.7244150001
2025-11-26,343870.7244150001
2025-11-27,343870.7244150001
2025-11-28,343870.7244150001
2025-12-01,343870.7244150001
2025-12-02,343870.7244150001
2025-12-03,343870.7244150001
2025-12-04,343870.7244150001
2025-12-05,343870.7244150001
2025-12-08,343870.7244150001
2025-12-09,343870.7244150001
2025-12-10,343870.7244150001
2025-12-11,343870.7244150001
2025-12-12,343870.7244150001
2025-12-15,343870.7244150001
2025-12-16,343870.7244150001
2025-12-17,343870.7244150001
2025-12-18,343870.7244150001
2025-12-19,343870.7244150001
2025-12-22,343870.7244150001
2025-12-23,343870.7244150001
2025-12-24,343870.7244150001
2025-12-25,343784.9197850001
2025-12-26,334120.7797850001
2025-12-29,333551.5997850001
2025-12-30,327051.53215000004
2025-12-31,327051.53215000004
2026-01-05,327051.53215000004
2026-01-06,327051.53215000004
2026-01-07,327051.53215000004
2026-01-08,327051.53215000004
2026-01-09,327051.53215000004
2026-01-12,326969.87102500006
2026-01-13,315035.61118750006
2026-01-14,315035.61118750006
2026-01-15,315035.61118750006
2026-01-16,315035.61118750006
2026-01-19,315035.61118750006
2026-01-20,315035.61118750006
2026-01-21,315035.61118750006
2026-01-22,315035.61118750006
2026-01-23,315035.61118750006
2026-01-26,315035.61118750006
2026-01-27,315035.61118750006
2026-01-28,315035.61118750006
2026-01-29,315035.61118750006
2026-01-30,315035.61118750006
2026-02-02,315035.61118750006
2026-02-03,315035.61118750006
2026-02-04,315035.61118750006
2026-02-05,315035.61118750006
2026-02-06,315035.61118750006
2026-02-09,315035.61118750006
2026-02-10,315035.61118750006
2026-02-11,315035.61118750006
2026-02-12,315035.61118750006
2026-02-13,315035.61118750006
2026-02-24,315035.61118750006
2026-02-25,315035.61118750006
2026-02-26,315035.61118750006
2026-02-27,315035.61118750006
2026-03-02,314957.03411500005
2026-03-03,300449.005155
2026-03-04,300449.005155
2026-03-05,300449.005155
2026-03-06,300449.005155
2026-03-09,300449.005155
2026-03-10,300449.005155
2026-03-11,300449.005155
2026-03-12,300449.005155
2026-03-13,300449.005155
2026-03-16,300449.005155
2026-03-17,300449.005155
2026-03-18,300449.005155
2026-03-19,300449.005155
2026-03-20,300449.005155
2026-03-23,300449.005155
2026-03-24,300449.005155
2026-03-25,300449.005155
2026-03-26,300449.005155
2026-03-27,300374.150655
2026-03-30,294962.150655
2026-03-31,291570.026655
2026-04-01,291570.026655
2026-04-02,291570.026655
2026-04-03,291570.026655
2026-04-07,291570.026655
2026-04-08,291497.43770999997
2026-04-09,291797.73770999996
2026-04-10,292887.39771
2026-04-13,301321.5377099999
2026-04-14,300775.27770999994
2026-04-15,300229.0177099999
2026-04-16,302165.23770999996
2026-04-17,302165.23770999996
2026-04-20,303254.89770999993
2026-04-21,297032.53299
2026-04-22,297032.53299
2026-04-23,297032.53299
2026-04-24,297032.53299
2026-04-27,297032.53299
2026-04-28,297032.53299
2026-04-29,297032.53299
2026-04-30,297032.53299
2026-05-06,297032.53299
2026-05-07,297032.53299
2026-05-08,297032.53299
2026-05-11,297032.53299
2026-05-12,297032.53299
2026-05-13,297032.53299
2026-05-14,297032.53299
2026-05-15,297032.53299
2026-05-18,297032.53299
2026-05-19,297032.53299
2026-05-20,297032.53299
2026-05-21,297032.53299
2026-05-22,297032.53299
2026-05-25,297032.53299
2026-05-26,297032.53299
2026-05-27,297032.53299
2026-05-28,297032.53299
2026-05-29,297032.53299
2026-06-01,297032.53299
2026-06-02,297032.53299
2026-06-03,297032.53299
2026-06-04,297032.53299
2026-06-05,296958.39246
2026-06-08,289956.63246
2026-06-09,318203.79246
2026-06-10,306556.23246
2026-06-11,314521.95246
2026-06-12,323517.75246
2026-06-15,321826.47245999996
2026-06-16,310666.39521
2026-06-17,310666.39521
2026-06-18,310666.39521
2026-06-22,310666.39521
2026-06-23,310666.39521
2026-06-24,310666.39521
2026-06-25,310666.39521
2026-06-26,310666.39521
2026-06-29,310666.39521
2026-06-30,310666.39521
2026-07-01,310666.39521
2026-07-02,310666.39521
2026-07-03,310666.39521
2026-07-06,310666.39521
2026-07-07,310666.39521
2026-07-08,310666.39521
2026-07-09,310666.39521
2026-07-10,310588.862285
2026-07-13,297107.10783500003
2026-07-14,297107.10783500003
