date,net_value
2024-03-18,100000.0
2024-03-19,100000.0
2024-03-20,100000.0
2024-03-21,100000.0
2024-03-22,100000.0
2024-03-25,100000.0
2024-03-26,100000.0
2024-03-27,100000.0
2024-03-28,100000.0
2024-03-29,100000.0
2024-04-01,99975.04165
2024-04-02,104199.70165
2024-04-03,102630.16165000001
2024-04-08,98453.81218000001
2024-04-09,98429.24811750001
2024-04-10,107302.65811750002
2024-04-11,127320.06811750002
2024-04-12,151450.8081175
2024-04-15,167575.7781175
2024-04-16,189109.56811750002
2024-04-17,201877.40811750002
2024-04-18,230012.0281175
2024-04-19,247868.2981175
2024-04-22,265288.7581175
2024-04-23,244188.78811750002
2024-04-24,261935.60811750003
2024-04-25,252196.54811750003
2024-04-26,273620.8881175
2024-04-29,326968.80811750004
2024-04-30,372959.69811750005
2024-05-06,446110.10811749997
2024-05-14,429987.1281175
2024-05-15,514607.8981175
2024-05-16,499889.85811749997
2024-05-17,480738.0981175001
2024-05-20,460480.66824749997
2024-05-21,460365.96593249997
2024-05-22,460365.96593249997
2024-05-23,478773.44593249995
2024-05-24,542113.0859325
2024-05-27,559827.1459324999
2024-05-28,464273.8276175
2024-05-29,464273.8276175
2024-05-30,464273.8276175
2024-05-31,464273.8276175
2024-06-03,464273.8276175
2024-06-04,464158.07493249996
2024-06-05,467792.80493249994
2024-06-06,478076.24493249995
2024-06-07,506533.3349325
2024-06-11,502587.2749325
2024-06-12,601670.4349324999
2024-06-13,488511.49746249994
2024-06-14,488511.49746249994
2024-06-17,488389.55797749996
2024-06-18,492821.52797749994
2024-06-19,474739.93797749997
2024-06-20,461984.47362999996
2024-06-21,461984.47362999996
2024-06-24,461869.51796499995
2024-06-25,443999.71796499996
2024-06-26,435512.09502999997
2024-06-27,435512.09502999997
2024-06-28,435512.09502999997
2024-07-01,435512.09502999997
2024-07-02,435403.60143
2024-07-03,413778.90702999994
2024-07-04,413675.62415499997
2024-07-05,424198.12415499997
2024-07-08,453968.62415499997
2024-07-09,438308.62415499997
2024-07-10,439532.62415499997
2024-07-11,433496.62415499997
2024-07-12,407822.93577999994
2024-07-15,407822.93577999994
2024-07-16,407822.93577999994
2024-07-17,407822.93577999994
2024-07-18,407822.93577999994
2024-07-19,407822.93577999994
2024-07-22,407721.17175999994
2024-07-23,390057.22176
2024-07-24,369282.62111
2024-07-25,369282.62111
2024-07-26,369282.62111
2024-07-29,369282.62111
2024-07-30,369282.62111
2024-07-31,369282.62111
2024-08-01,369282.62111
2024-08-02,369190.54781
2024-08-05,367324.06781
2024-08-06,311319.75626000005
2024-08-07,311319.75626000005
2024-08-08,311319.75626000005
2024-08-09,311319.75626000005
2024-08-12,311319.75626000005
2024-08-13,311319.75626000005
2024-08-14,311319.75626000005
2024-08-15,311319.75626000005
2024-08-16,311319.75626000005
2024-08-19,311319.75626000005
2024-08-20,311319.75626000005
2024-08-21,311319.75626000005
2024-08-22,311319.75626000005
2024-08-23,311319.75626000005
2024-08-26,311319.75626000005
2024-08-27,311319.75626000005
2024-08-28,311319.75626000005
2024-08-29,311319.75626000005
2024-08-30,311319.75626000005
2024-09-02,311319.75626000005
2024-09-03,311319.75626000005
2024-09-04,311319.75626000005
2024-09-05,311319.75626000005
2024-09-06,311242.4472100001
2024-09-09,302787.3772100001
2024-09-10,289430.2074425001
2024-09-11,289430.2074425001
2024-09-12,289430.2074425001
2024-09-13,289430.2074425001
2024-09-18,289430.2074425001
2024-09-19,289430.2074425001
2024-09-20,289430.2074425001
2024-09-23,289430.2074425001
2024-09-24,289358.1805775001
2024-09-25,296737.52057750005
2024-09-26,302035.82057750004
2024-09-27,342910.16057750006
2024-09-30,396274.22057750006
2024-10-08,446516.72057750006
2024-10-09,358443.0052925001
2024-10-10,358443.0052925001
2024-10-11,358353.7819125001
2024-10-14,370927.6619125001
2024-10-15,412039.18191250006
2024-10-16,399732.62191250006
2024-10-17,410523.8219125001
2024-10-18,422205.5419125001
2024-10-21,415071.54191250005
2024-10-22,416409.7819125001
2024-10-23,401393.8865625001
2024-10-24,401393.8865625001
2024-10-25,401393.8865625001
2024-10-28,401393.8865625001
2024-10-29,401294.2341525001
2024-10-30,402481.3941525001
2024-10-31,396714.0741525001
2024-11-01,393235.2741525001
2024-11-04,380990.8115325001
2024-11-05,380990.8115325001
2024-11-06,380990.8115325001
2024-11-07,380990.8115325001
2024-11-08,380990.8115325001
2024-11-11,380990.8115325001
2024-11-12,380990.8115325001
2024-11-13,380990.8115325001
2024-11-14,380990.8115325001
2024-11-15,380990.8115325001
2024-11-18,380990.8115325001
2024-11-19,380990.8115325001
2024-11-20,380896.09068500006
2024-11-21,378249.07068500004
2024-11-22,355956.3137325001
2024-11-25,355956.3137325001
2024-11-26,355956.3137325001
2024-11-27,355956.3137325001
2024-11-28,355956.3137325001
2024-11-29,355956.3137325001
2024-12-02,355956.3137325001
2024-12-03,355956.3137325001
2024-12-04,355956.3137325001
2024-12-05,355956.3137325001
2024-12-06,355956.3137325001
2024-12-09,355956.3137325001
2024-12-10,355956.3137325001
2024-12-11,355956.3137325001
2024-12-12,355956.3137325001
2024-12-13,355956.3137325001
2024-12-16,355956.3137325001
2024-12-17,355956.3137325001
2024-12-18,355956.3137325001
2024-12-19,355956.3137325001
2024-12-20,355956.3137325001
2024-12-23,355867.96793250006
2024-12-24,348663.64793250005
2024-12-25,352265.0879325
2024-12-26,349055.32793250005
2024-12-27,332833.4604525001
2024-12-30,332833.4604525001
2024-12-31,332833.4604525001
2025-01-02,332750.8363725001
2025-01-03,318684.8554925001
2025-01-06,318605.4734125001
2025-01-07,317770.9134125001
2025-01-08,310438.5582125001
2025-01-09,310438.5582125001
2025-01-10,310438.5582125001
2025-01-13,310438.5582125001
2025-01-14,310361.2385775001
2025-01-15,336565.6185775001
2025-01-16,323496.9785775001
2025-01-17,323695.83857750014
2025-01-20,338356.5785775001
2025-01-21,336698.5985775001
2025-01-22,321795.9231225001
2025-01-23,321795.9231225001
2025-01-24,321795.9231225001
2025-01-27,321795.9231225001
2025-02-05,321795.9231225001
2025-02-06,321795.9231225001
2025-02-07,321795.9231225001
2025-02-10,321795.9231225001
2025-02-11,321795.9231225001
2025-02-12,321795.9231225001
2025-02-13,321715.7515425001
2025-02-14,310223.2421325001
2025-02-17,310223.2421325001
2025-02-18,310223.2421325001
2025-02-19,310223.2421325001
2025-02-20,310223.2421325001
2025-02-21,310223.2421325001
2025-02-24,310223.2421325001
2025-02-25,310223.2421325001
2025-02-26,310223.2421325001
2025-02-27,310223.2421325001
2025-02-28,310223.2421325001
2025-03-03,310223.2421325001
2025-03-04,310223.2421325001
2025-03-05,310223.2421325001
2025-03-06,310223.2421325001
2025-03-07,310223.2421325001
2025-03-10,310223.2421325001
2025-03-11,310223.2421325001
2025-03-12,310223.2421325001
2025-03-13,310146.27519000013
2025-03-14,307872.0051900001
2025-03-17,303565.9599975001
2025-03-18,303565.9599975001
2025-03-19,303565.9599975001
2025-03-20,303565.9599975001
2025-03-21,303565.9599975001
2025-03-24,303490.3733275001
2025-03-25,313050.7333275001
2025-03-26,306120.59332750016
2025-03-27,310355.6133275001
2025-03-28,291786.1079075001
2025-03-31,291786.1079075001
2025-04-01,291786.1079075001
2025-04-02,291786.1079075001
2025-04-03,291713.3291875001
2025-04-07,291591.2491875001
2025-04-08,298534.1291875001
2025-04-09,293052.8491875001
2025-04-10,303406.1291875001
2025-04-11,298716.6891875001
2025-04-14,303161.96918750013
2025-04-15,305659.5691875001
2025-04-16,303832.84918750013
2025-04-17,297762.28902750014
2025-04-18,297762.28902750014
2025-04-21,297762.28902750014
2025-04-22,297762.28902750014
2025-04-23,297762.28902750014
2025-04-24,297762.28902750014
2025-04-25,297762.28902750014
2025-04-28,297762.28902750014
2025-04-29,297762.28902750014
2025-04-30,297762.28902750014
2025-05-06,297762.28902750014
2025-05-07,297762.28902750014
2025-05-08,297762.28902750014
2025-05-09,297762.28902750014
2025-05-12,297762.28902750014
2025-05-13,297762.28902750014
2025-05-14,297762.28902750014
2025-05-15,297762.28902750014
2025-05-16,297762.28902750014
2025-05-19,297762.28902750014
2025-05-20,297762.28902750014
2025-05-21,297762.28902750014
2025-05-22,297762.28902750014
2025-05-23,297762.28902750014
2025-05-26,297762.28902750014
2025-05-27,297762.28902750014
2025-05-28,297762.28902750014
2025-05-29,297762.28902750014
2025-05-30,297762.28902750014
2025-06-03,297762.28902750014
2025-06-04,297762.28902750014
2025-06-05,297762.28902750014
2025-06-06,297762.28902750014
2025-06-09,297762.28902750014
2025-06-10,297762.28902750014
2025-06-11,297762.28902750014
2025-06-12,297762.28902750014
2025-06-13,297762.28902750014
2025-06-16,297762.28902750014
2025-06-17,297762.28902750014
2025-06-18,297762.28902750014
2025-06-19,297762.28902750014
2025-06-20,297762.28902750014
2025-06-23,297762.28902750014
2025-06-24,297762.28902750014
2025-06-25,297762.28902750014
2025-06-26,297762.28902750014
2025-06-27,297762.28902750014
2025-06-30,297762.28902750014
2025-07-01,297688.24902750016
2025-07-02,290172.0890275002
2025-07-03,291354.80902750016
2025-07-04,288639.92902750015
2025-07-07,285782.0986275002
2025-07-08,285782.0986275002
2025-07-09,285782.0986275002
2025-07-10,285782.0986275002
2025-07-11,285782.0986275002
2025-07-14,285782.0986275002
2025-07-15,285782.0986275002
2025-07-16,285782.0986275002
2025-07-17,285782.0986275002
2025-07-18,285782.0986275002
2025-07-21,285782.0986275002
2025-07-22,285782.0986275002
2025-07-23,285782.0986275002
2025-07-24,285782.0986275002
2025-07-25,285782.0986275002
2025-07-28,285782.0986275002
2025-07-29,285782.0986275002
2025-07-30,285782.0986275002
2025-07-31,285782.0986275002
2025-08-01,285782.0986275002
2025-08-04,285782.0986275002
2025-08-05,285782.0986275002
2025-08-06,285782.0986275002
2025-08-07,285782.0986275002
2025-08-08,285782.0986275002
2025-08-11,285782.0986275002
2025-08-12,285782.0986275002
2025-08-13,285782.0986275002
2025-08-14,285782.0986275002
2025-08-15,285782.0986275002
2025-08-18,285782.0986275002
2025-08-19,285782.0986275002
2025-08-20,285782.0986275002
2025-08-21,285782.0986275002
2025-08-22,285782.0986275002
2025-08-25,285782.0986275002
2025-08-26,285711.1767375002
2025-08-27,276740.78673750017
2025-08-28,280240.2567375002
2025-08-29,274945.9113825002
2025-09-01,274945.9113825002
2025-09-02,274945.9113825002
2025-09-03,274945.9113825002
2025-09-04,274945.9113825002
2025-09-05,274945.9113825002
2025-09-08,274945.9113825002
2025-09-09,274945.9113825002
2025-09-10,274945.9113825002
2025-09-11,274945.9113825002
2025-09-12,274945.9113825002
2025-09-15,274945.9113825002
2025-09-16,274945.9113825002
2025-09-17,274945.9113825002
2025-09-18,274945.9113825002
2025-09-19,274945.9113825002
