order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
51fad35e,2024-10-14,300085,buy,36.5768,2700,filled,36.5768,2700,24.68934,
691852fa,2024-10-22,300085,sell,42.6449,2700,filled,42.6449,2700,86.35592249999999,
e33857b4,2024-10-25,300085,buy,41.4205,2800,filled,41.4205,2800,28.99435,
05d47155,2024-11-01,300085,sell,46.9415,2800,filled,46.9415,2800,98.57714999999999,
64c2cc25,2024-11-04,300085,buy,50.3639,2600,filled,50.3639,2600,32.736535,
314ca6f8,2024-11-18,300085,sell,43.6693,2600,filled,43.6693,2600,85.155135,
e90bad65,2024-11-19,300085,buy,46.5933,2400,filled,46.5933,2400,27.95598,
9969a924,2024-11-22,300085,sell,47.3298,2400,filled,47.3298,2400,85.19364,
3fbb1a62,2024-11-27,300085,buy,48.2452,2300,filled,48.2452,2300,27.74099,
7b874c79,2024-12-06,300085,sell,53.8953,2300,filled,53.8953,2300,92.9693925,
c9d14f47,2024-12-17,300085,buy,48.3447,2600,filled,48.3447,2600,31.424055,
25b1fa26,2024-12-23,300085,sell,43.2312,2600,filled,43.2312,2600,84.30084000000001,
cc58787a,2025-01-14,300085,buy,41.6893,2700,filled,41.6893,2700,28.140277500000003,
9230dd3d,2025-01-22,300085,sell,42.8936,2700,filled,42.8936,2700,86.85954,
4fe4ea89,2025-02-06,300085,buy,40.9633,2800,filled,40.9633,2800,28.67431,
ae3e063b,2025-02-18,300085,sell,38.9537,2800,filled,38.9537,2800,81.80277000000001,
3f316b4c,2025-02-19,300085,buy,40.2766,2700,filled,40.2766,2700,27.186705000000003,
e53b10e6,2025-03-03,300085,sell,36.1483,2700,filled,36.1483,2700,73.20030750000001,
e6aa1ca0,2025-03-06,300085,buy,39.4415,2500,filled,39.4415,2500,24.6509375,
ea557f30,2025-03-17,300085,sell,40.1379,2500,filled,40.1379,2500,75.25856250000001,
cc7f257e,2025-04-08,300085,buy,30.7469,3300,filled,30.7469,3300,25.3661925,
e8d44cd4,2025-05-15,300085,sell,34.4773,3300,filled,34.4773,3300,85.33131750000001,
1ac36e21,2025-05-26,300085,buy,34.6169,3300,filled,34.6169,3300,28.5589425,
d9376e3a,2025-06-17,300085,sell,38.8944,3300,filled,38.8944,3300,96.26364,
e75b93d8,2025-06-23,300085,buy,38.5166,3300,filled,38.5166,3300,31.776194999999998,
a52f22aa,2025-06-26,300085,sell,44.4048,3300,filled,44.4048,3300,109.90188,
baa8d739,2025-07-03,300085,buy,44.8028,3300,filled,44.8028,3300,36.962309999999995,
3bef1864,2025-09-03,300085,sell,52.0454,3300,filled,52.0454,3300,128.812365,
ab085c99,2025-09-10,300085,buy,50.2941,3400,filled,50.2941,3400,42.749985,
18152924,2025-09-18,300085,sell,54.4826,3400,filled,54.4826,3400,138.93063,
8e182b96,2025-09-22,300085,buy,56.2531,3300,filled,56.2531,3300,46.4088075,
ae762a25,2026-01-13,300085,sell,45.4694,3300,filled,45.4694,3300,112.53676499999999,
274bb728,2026-01-14,300085,buy,47.0716,3100,filled,47.0716,3100,36.480489999999996,
dee6bfff,2026-01-15,300085,sell,44.6736,3100,filled,44.6736,3100,103.86612,
15c877b4,2026-03-06,300085,buy,38.0489,3700,filled,38.0489,3700,35.1952325,
90564e66,2026-03-26,300085,sell,42.2164,3700,filled,42.2164,3700,117.15051,
8a19f8f9,2026-04-08,300085,buy,39.014,4000,filled,39.014,4000,39.014,
3db2ea49,2026-04-09,300085,sell,36.2975,4000,filled,36.2975,4000,108.8925,
500b557d,2026-04-10,300085,buy,38.1684,3800,filled,38.1684,3800,36.25998,
688b713b,2026-05-15,300085,sell,39.3621,3800,filled,39.3621,3800,112.181985,
6f7f371a,2026-05-19,300085,buy,41.3612,3600,filled,41.3612,3600,37.22508,
ea40abd5,2026-06-03,300085,sell,35.144,3600,filled,35.144,3600,94.8888,
859332f3,2026-06-12,300085,buy,26.7085,4800,filled,26.7085,4800,32.050200000000004,
141bed78,2026-06-26,300085,sell,36.0192,4800,filled,36.0192,4800,129.66912000000002,
b17ca70b,2026-07-01,300085,buy,38.5166,4500,filled,38.5166,4500,43.331174999999995,
17ca4e2e,2026-07-02,300085,sell,35.8001,4500,filled,35.8001,4500,120.82533750000002,
