order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
9957562d,2024-10-30,300489,buy,100.4722,900,filled,100.4722,900,22.606244999999998,
c31b36e8,2024-11-01,300489,sell,80.5163,900,filled,80.5163,900,54.348502499999995,
e8149d8a,2024-11-05,300489,buy,83.5941,900,filled,83.5941,900,18.8086725,
29a99e05,2024-11-12,300489,sell,73.4213,900,filled,73.4213,900,49.559377500000004,
d21969ed,2024-11-19,300489,buy,72.522,1000,filled,72.522,1000,18.1305,
8af7d0b9,2024-11-21,300489,sell,72.452,1000,filled,72.452,1000,54.339,
7e25bc0e,2024-12-02,300489,buy,69.5741,1000,filled,69.5741,1000,17.393525,
f7968420,2025-01-03,300489,sell,50.8373,1000,filled,50.8373,1000,38.127975,
eab13391,2025-01-14,300489,buy,53.0358,1000,filled,53.0358,1000,13.25895,
a2b6153d,2025-04-07,300489,sell,39.0957,1000,filled,39.0957,1000,29.321775000000006,
a2f1497b,2025-04-08,300489,buy,43.0728,900,filled,43.0728,900,9.69138,
2d9f2c76,2025-05-21,300489,sell,52.3263,900,filled,52.3263,900,35.3202525,
6c1a08e0,2025-05-23,300489,buy,51.0172,900,filled,51.0172,900,11.47887,
97c41321,2025-06-30,300489,sell,44.202,900,filled,44.202,900,29.836349999999996,
05c9f4ff,2025-07-29,300489,buy,43.7424,900,filled,43.7424,900,9.84204,
b95ed072,2026-01-09,300489,sell,48.9487,900,filled,48.9487,900,33.040372500000004,
1351c8c8,2026-01-23,300489,buy,46.3905,1000,filled,46.3905,1000,11.597625,
14e0d2c5,2026-05-25,300489,sell,123.1861,1000,filled,123.1861,1000,92.389575,
a21d705d,2026-05-28,300489,buy,139.9942,800,filled,139.9942,800,27.99884,
a39bee2b,2026-06-01,300489,sell,138.5852,800,filled,138.5852,800,83.15111999999999,
4cc0df1f,2026-06-08,300489,buy,137.6359,800,filled,137.6359,800,27.52718,
614ebd3c,2026-06-12,300489,sell,162.818,800,filled,162.818,800,97.6908,
eba7af99,2026-06-15,300489,buy,195.365,700,filled,195.365,700,34.188875,
52a21ad2,2026-07-02,300489,sell,288.8688,700,filled,288.8688,700,151.65612000000002,
ca84fbbd,2026-07-14,300489,buy,262.8872,700,filled,262.8872,700,46.00526,
