date,net_value
2025-11-11,206259.5670249999
2025-11-12,207320.9670249999
2025-11-13,205198.16702499992
2025-11-14,211566.5670249999
2025-11-17,214942.91702499992
2025-11-18,211405.52702499993
2025-11-19,206806.73702499992
2025-11-20,212626.13702499992
2025-11-21,206612.7570249999
2025-11-24,215296.10702499992
2025-11-25,218125.28702499994
2025-11-26,212272.9470249999
2025-11-27,210858.35702499992
2025-11-28,212981.15702499993
2025-12-01,214234.70702499992
2025-12-02,214234.70702499992
2025-12-03,209443.76702499992
2025-12-04,203977.5570249999
2025-12-05,206098.5270249999
2025-12-08,204491.7870249999
2025-12-09,200793.35702499992
2025-12-10,201307.58702499993
2025-12-11,197964.17702499992
2025-12-12,202561.13702499992
2025-12-15,199023.7470249999
2025-12-16,194779.9770249999
2025-12-17,195486.3570249999
2025-12-18,194941.0170249999
2025-12-19,196547.75702499994
2025-12-22,196355.60702499992
2025-12-23,193718.57702499992
2025-12-24,194779.9770249999
2025-12-25,213881.5170249999
2025-12-26,207868.13702499992
2025-12-29,207513.11702499993
2025-12-30,203622.5370249999
2025-12-31,203783.5770249999
2026-01-05,207674.1570249999
2026-01-06,210697.3170249999
2026-01-07,207868.13702499992
2026-01-08,212820.1170249999
2026-01-09,216163.52702499993
2026-01-12,222176.9070249999
2026-01-13,214234.70702499992
2026-01-14,216357.5070249999
2026-01-15,212272.9470249999
2026-01-16,211405.52702499993
2026-01-19,209088.74702499993
2026-01-20,203622.5370249999
2026-01-21,199378.76702499992
2026-01-22,201146.54702499992
2026-01-23,207674.1570249999
2026-01-26,200793.35702499992
2026-01-27,201499.73702499992
2026-01-28,199378.76702499992
2026-01-29,197964.17702499992
2026-01-30,196002.4170249999
2026-02-02,194585.9970249999
2026-02-03,196902.7770249999
2026-02-04,198478.4070249999
2026-02-05,196194.5670249999
2026-02-06,196002.4170249999
2026-02-09,197964.17702499992
2026-02-10,198317.3670249999
2026-02-11,197770.1970249999
2026-02-12,195647.39702499993
2026-02-13,194232.80702499993
2026-02-24,198478.4070249999
2026-02-25,198831.5970249999
2026-02-26,198478.4070249999
2026-02-27,199731.95702499992
2026-03-02,206259.5670249999
2026-03-03,196902.7770249999
2026-03-04,196708.79702499992
2026-03-05,200440.16702499992
2026-03-06,202368.98702499992
2026-03-09,201854.7570249999
2026-03-10,202368.98702499992
2026-03-11,201307.58702499993
2026-03-12,197609.15702499993
2026-03-13,200246.18702499993
2026-03-16,198123.38702499992
2026-03-17,196194.5670249999
2026-03-18,196708.79702499992
2026-03-19,193365.3870249999
2026-03-20,184682.0370249999
2026-03-23,172012.21044999993
2026-03-24,172012.21044999993
2026-03-25,172012.21044999993
2026-03-26,172012.21044999993
2026-03-27,171969.49147499993
2026-03-30,168880.17147499992
2026-03-31,167068.4914749999
2026-04-01,168227.8314749999
2026-04-02,165109.7814749999
2026-04-03,169208.0314749999
2026-04-07,170188.2314749999
2026-04-08,174908.4014749999
2026-04-09,175087.54147499992
2026-04-10,175741.5714749999
2026-04-13,180789.6014749999
2026-04-14,180461.7414749999
2026-04-15,180135.57147499992
2026-04-16,181293.22147499988
2026-04-17,181293.22147499988
2026-04-20,181947.2514749999
2026-04-21,178354.3114749999
2026-04-22,180461.7414749999
2026-04-23,177047.9414749999
2026-04-24,172800.9714749999
2026-04-27,175413.7114749999
2026-04-28,170840.57147499992
2026-04-29,171166.7414749999
2026-04-30,166416.15147499993
2026-05-06,168048.6914749999
2026-05-07,168048.6914749999
2026-05-08,170335.26147499992
2026-05-11,167899.9714749999
2026-05-12,167573.8014749999
2026-05-13,168554.00147499988
2026-05-14,163326.83147499993
2026-05-15,160387.92147499992
2026-05-18,157596.04147499992
2026-05-19,157922.2114749999
2026-05-20,152696.7314749999
2026-05-21,149281.2414749999
2026-05-22,150261.44147499988
2026-05-25,150913.7814749999
2026-05-26,149756.13147499991
2026-05-27,144202.79147499992
2026-05-28,144202.79147499992
2026-05-29,140936.0214749999
2026-06-01,141916.2214749999
2026-06-02,139154.7614749999
2026-06-03,139807.10147499992
2026-06-04,139154.7614749999
2026-06-05,146994.67147499992
2026-06-08,143548.7614749999
2026-06-09,157447.3214749999
2026-06-10,151716.5314749999
2026-06-11,155635.64147499992
2026-06-12,160060.0614749999
2026-06-15,159228.58147499993
2026-06-16,153854.3814749999
2026-06-17,148449.76147499992
2026-06-18,146163.1914749999
2026-06-22,145360.4414749999
2026-06-23,147974.8714749999
2026-06-24,140787.3014749999
2026-06-25,140787.3014749999
2026-06-26,134728.6514749999
2026-06-29,129503.17147499991
2026-06-30,129680.6214749999
2026-07-01,135233.9614749999
2026-07-02,133273.5614749999
2026-07-03,134728.6514749999
2026-07-06,134907.79147499992
2026-07-07,132621.2214749999
2026-07-08,132947.3914749999
2026-07-09,135887.9914749999
2026-07-10,138649.45147499992
2026-07-13,132769.9414749999
2026-07-14,133927.5914749999
