order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
ca355600,2024-08-30,300085,buy,8.5203,11700,filled,8.5203,11700,24.921877500000004,
0a8bfa64,2024-09-18,300085,sell,8.5495,11700,filled,8.5495,11700,75.0218625,
d689cd5e,2024-09-20,300085,buy,12.2233,8100,filled,12.2233,8100,24.7521825,
63a1b16c,2024-10-11,300085,sell,31.4645,8100,filled,31.4645,8100,191.1468375,
b26779b7,2024-10-14,300085,buy,35.9305,7100,filled,35.9305,7100,63.77663750000001,
1ddac19a,2024-10-22,300085,sell,41.8913,7100,filled,41.8913,7100,223.0711725,
398271e1,2024-10-28,300085,buy,48.7899,6000,filled,48.7899,6000,73.18485000000001,
91f36795,2024-11-01,300085,sell,46.112,6000,filled,46.112,6000,207.50400000000002,
f47018e5,2024-11-05,300085,buy,54.9368,5100,filled,54.9368,5100,70.04442,
7b320dd5,2024-11-11,300085,sell,51.2235,5100,filled,51.2235,5100,195.9298875,
f7a29a22,2024-11-21,300085,buy,50.9886,5100,filled,50.9886,5100,65.010465,
04ed8d44,2024-11-22,300085,sell,46.4935,5100,filled,46.4935,5100,177.83763749999997,
2e808eeb,2024-11-29,300085,buy,51.7018,4600,filled,51.7018,4600,59.45707,
34784a29,2024-12-06,300085,sell,52.943,4600,filled,52.943,4600,182.65335,
642a5801,2025-01-14,300085,buy,40.9527,5900,filled,40.9527,5900,60.4052325,
9541ef00,2025-01-22,300085,sell,42.1356,5900,filled,42.1356,5900,186.45002999999997,
570bc4ca,2025-02-06,300085,buy,40.2395,6200,filled,40.2395,6200,62.371225,
7bd417c5,2025-02-13,300085,sell,41.5099,6200,filled,41.5099,6200,193.02103499999998,
fe4c4811,2025-03-06,300085,buy,38.7446,6600,filled,38.7446,6600,63.92859,
a1c54a82,2025-03-07,300085,sell,37.1125,6600,filled,37.1125,6600,183.70687499999997,
c0f30d54,2025-03-14,300085,buy,42.1939,5800,filled,42.1939,5800,61.181155,
35356e54,2025-03-20,300085,sell,38.6074,5800,filled,38.6074,5800,167.94218999999998,
ef776e49,2025-05-06,300085,buy,31.9137,7100,filled,31.9137,7100,56.6468175,
b353245c,2025-05-09,300085,sell,30.6048,7100,filled,30.6048,7100,162.97056,
49534faa,2025-05-12,300085,buy,32.1974,6700,filled,32.1974,6700,53.930645000000005,
f15bee5d,2025-05-16,300085,sell,33.1455,6700,filled,33.1455,6700,166.55613749999998,
07e9ef0f,2025-05-27,300085,buy,34.6893,6400,filled,34.6893,6400,55.502880000000005,
4c51d74e,2025-06-06,300085,sell,35.1779,6400,filled,35.1779,6400,168.85392000000002,
4e4cced1,2025-06-12,300085,buy,39.2332,5700,filled,39.2332,5700,55.907309999999995,
f492d1c0,2025-06-17,300085,sell,38.2071,5700,filled,38.2071,5700,163.3353525,
5b94e976,2025-06-24,300085,buy,39.7218,5500,filled,39.7218,5500,54.617475000000006,
f6272e25,2025-07-02,300085,sell,42.3602,5500,filled,42.3602,5500,174.735825,
69384112,2025-07-22,300085,buy,43.4445,5300,filled,43.4445,5300,57.563962499999995,
d8206cb6,2025-07-25,300085,sell,42.5162,5300,filled,42.5162,5300,169.001895,
64ca4ee2,2025-08-12,300085,buy,43.2885,5200,filled,43.2885,5200,56.27505,
9ddc77d9,2025-08-14,300085,sell,41.8425,5200,filled,41.8425,5200,163.18575,
59c6e08a,2025-08-15,300085,buy,44.8229,4900,filled,44.8229,4900,54.9080525,
bf6c96ae,2025-08-20,300085,sell,44.432,4900,filled,44.432,4900,163.28760000000003,
56853abb,2025-08-22,300085,buy,47.7545,4500,filled,47.7545,4500,53.7238125,
35bf9416,2025-09-03,300085,sell,51.1258,4500,filled,51.1258,4500,172.549575,
0fb3d6b1,2025-09-11,300085,buy,53.5095,4300,filled,53.5095,4300,57.522712500000004,
537116e2,2025-09-18,300085,sell,53.5199,4300,filled,53.5199,4300,172.6016775,
37fdc6f5,2025-12-05,300085,buy,39.5752,5900,filled,39.5752,5900,58.37342000000001,
cb1a0343,2025-12-11,300085,sell,39.3018,5900,filled,39.3018,5900,173.910465,
11cae75e,2026-01-06,300085,buy,42.7802,5400,filled,42.7802,5400,57.75327000000001,
6c81c4bd,2026-01-08,300085,sell,40.5035,5400,filled,40.5035,5400,164.039175,
8d96a318,2026-01-12,300085,buy,47.9198,4500,filled,47.9198,4500,53.909775,
22996ffd,2026-01-15,300085,sell,43.8842,4500,filled,43.8842,4500,148.109175,
52ac924c,2026-03-06,300085,buy,37.3765,5300,filled,37.3765,5300,49.52386250000001,
943f240a,2026-03-20,300085,sell,41.9205,5300,filled,41.9205,5300,166.6339875,
21ae0676,2026-03-23,300085,buy,46.1421,4800,filled,46.1421,4800,55.37052,
b6149435,2026-03-25,300085,sell,43.8946,4800,filled,43.8946,4800,158.02056,
833c7afb,2026-04-08,300085,buy,38.3246,5500,filled,38.3246,5500,52.696325,
769432b9,2026-04-09,300085,sell,35.6561,5500,filled,35.6561,5500,147.0814125,
94697683,2026-04-10,300085,buy,37.494,5300,filled,37.494,5300,49.679550000000006,
0456ff3d,2026-04-15,300085,sell,36.4087,5300,filled,36.4087,5300,144.7245825,
84e70b84,2026-04-30,300085,buy,36.6239,5200,filled,36.6239,5200,47.61107,
11937df3,2026-05-14,300085,sell,41.041,5200,filled,41.041,5200,160.0599,
0d070474,2026-05-19,300085,buy,40.6304,5300,filled,40.6304,5300,53.83528,
47c741b0,2026-05-22,300085,sell,39.2821,5300,filled,39.2821,5300,156.1463475,
0fba4389,2026-06-01,300085,buy,40.8456,5100,filled,40.8456,5100,52.07814,
ef958619,2026-06-03,300085,sell,34.523,5100,filled,34.523,5100,132.050475,
ab8bd99e,2026-06-22,300085,buy,31.8066,5500,filled,31.8066,5500,43.734075,
e133bd6d,2026-06-26,300085,sell,35.3827,5500,filled,35.3827,5500,145.9536375,
4a730556,2026-07-01,300085,buy,37.836,5100,filled,37.836,5100,48.2409,
c7235ae6,2026-07-02,300085,sell,35.1675,5100,filled,35.1675,5100,134.51568749999998,
