date,net_value
2024-05-16,100000.0
2024-05-17,100000.0
2024-05-20,100000.0
2024-05-21,99975.1133375
2024-05-22,99975.1133375
2024-05-23,103968.8933375
2024-05-24,117711.43333750001
2024-05-27,121554.99333750001
2024-05-28,100822.91098750001
2024-05-29,100822.91098750001
2024-05-30,100822.91098750001
2024-05-31,100798.09578750002
2024-06-03,92744.43908750001
2024-06-04,92721.80152500002
2024-06-05,93432.65152500002
2024-06-06,95443.40152500002
2024-06-07,101008.75152500001
2024-06-11,100237.00152500001
2024-06-12,119614.40152500002
2024-06-13,97484.46318750002
2024-06-14,97460.50423750002
2024-06-17,110207.10423750001
2024-06-18,111193.78423750002
2024-06-19,107168.52423750002
2024-06-20,104406.02423750002
2024-06-21,96146.5196675
2024-06-24,96123.2248925
2024-06-25,92501.92489250001
2024-06-26,90848.02489250002
2024-06-27,82657.59491750001
2024-06-28,82657.59491750001
2024-07-01,82657.59491750001
2024-07-02,82637.33187750001
2024-07-03,78656.29187750001
2024-07-04,83888.65187750001
2024-07-05,85984.7318775
2024-07-08,91915.97187750001
2024-07-09,88795.9318775
2024-07-10,89039.8118775
2024-07-11,87837.21187750001
2024-07-12,82722.87292750001
2024-07-15,82722.87292750001
2024-07-16,82722.87292750001
2024-07-17,82722.87292750001
2024-07-18,82702.50742750001
2024-07-19,79464.30742750001
2024-07-22,88709.1074275
2024-07-23,84913.50742750001
2024-07-24,80449.4561275
2024-07-25,80449.4561275
2024-07-26,80449.4561275
2024-07-29,80429.5843125
2024-07-30,79890.76431249999
2024-07-31,80968.11431249998
2024-08-01,82398.3943125
2024-08-02,87295.91431249998
2024-08-05,86858.30431249998
2024-08-06,73726.9948375
2024-08-07,73726.9948375
2024-08-08,73726.9948375
2024-08-09,73726.9948375
2024-08-12,73726.9948375
2024-08-13,73726.9948375
2024-08-14,73726.9948375
2024-08-15,73726.9948375
2024-08-16,73726.9948375
2024-08-19,73726.9948375
2024-08-20,73726.9948375
2024-08-21,73726.9948375
2024-08-22,73726.9948375
2024-08-23,73726.9948375
2024-08-26,73726.9948375
2024-08-27,73726.9948375
2024-08-28,73726.9948375
2024-08-29,73726.9948375
2024-08-30,73726.9948375
2024-09-02,73726.9948375
2024-09-03,73726.9948375
2024-09-04,73726.9948375
2024-09-05,73726.9948375
2024-09-06,73708.9310675
2024-09-09,71733.5010675
2024-09-10,68662.8710675
2024-09-11,67782.2710675
2024-09-12,65269.971067499995
2024-09-13,64346.8210675
2024-09-18,64346.8210675
2024-09-19,65527.861067499995
2024-09-20,64132.2210675
2024-09-23,64432.6610675
2024-09-24,66837.6610675
2024-09-25,68512.2810675
2024-09-26,69714.7810675
2024-09-27,78991.0510675
2024-09-30,91101.5210675
2024-10-08,102503.4410675
2024-10-09,82516.2486375
2024-10-10,82516.2486375
2024-10-11,82495.926675
2024-10-14,85359.97667499998
2024-10-15,94723.87667499999
2024-10-16,91920.72667499998
2024-10-17,94378.426675
2024-10-18,97039.12667499998
2024-10-21,95414.426675
