order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
05777d51,2022-07-07,000957,buy,20.8584,4700,filled,20.8584,4700,24.50862,
2479d6b5,2022-07-08,000957,sell,18.8365,4700,filled,18.8365,4700,66.3986625,
34316121,2022-07-12,000957,buy,20.1598,4400,filled,20.1598,4400,22.175780000000003,
cf04214d,2022-07-19,000957,sell,22.5648,4400,filled,22.5648,4400,74.46384,
3ea25cf9,2022-08-01,000957,buy,18.4903,5400,filled,18.4903,5400,24.961905,
49aa627c,2022-08-02,000957,sell,16.919,5400,filled,16.919,5400,68.52195,
1f72df47,2022-08-10,000957,buy,17.2058,5300,filled,17.2058,5300,22.797685,
3b04795c,2022-08-11,000957,sell,16.4007,5300,filled,16.4007,5300,65.1927825,
7756d0ce,2022-08-15,000957,buy,17.6094,4900,filled,17.6094,4900,21.571515,
bbe575c6,2022-08-19,000957,sell,17.1587,4900,filled,17.1587,4900,63.058222500000014,
c5376988,2022-09-08,000957,buy,17.3308,4900,filled,17.3308,4900,21.23023,
cc7c95ee,2022-09-09,000957,sell,16.5544,4900,filled,16.5544,4900,60.83742000000001,
ade4c992,2022-09-21,000957,buy,17.763,4500,filled,17.763,4500,19.983375000000002,
5e2bfefb,2022-09-22,000957,sell,16.0463,4500,filled,16.0463,4500,54.1562625,
2354dd74,2022-10-26,000957,buy,13.7827,5300,filled,13.7827,5300,18.2620775,
cc6d4199,2022-10-28,000957,sell,12.8629,5300,filled,12.8629,5300,51.1300275,
4404398c,2022-11-01,000957,buy,13.8032,4900,filled,13.8032,4900,16.908920000000002,
cffe7e76,2022-11-09,000957,sell,15.0016,4900,filled,15.0016,4900,55.130880000000005,
22bf088a,2022-11-30,000957,buy,14.3501,5200,filled,14.3501,5200,18.65513,
58af5f5c,2022-12-02,000957,sell,13.543,5200,filled,13.543,5200,52.817699999999995,
05fb5436,2022-12-20,000957,buy,13.7069,5100,filled,13.7069,5100,17.4762975,
504ab60c,2022-12-21,000957,sell,13.1804,5100,filled,13.1804,5100,50.41503000000001,
2e9c7cbd,2023-01-31,000957,buy,12.9981,5200,filled,12.9981,5200,16.897530000000003,
4d4671fe,2023-02-08,000957,sell,12.8629,5200,filled,12.8629,5200,50.16531,
dbd087db,2023-05-10,000957,buy,11.2711,5900,filled,11.2711,5900,16.624872500000002,
cc6e0484,2023-05-16,000957,sell,10.7733,5900,filled,10.7733,5900,47.6718525,
ba2babdf,2023-06-09,000957,buy,10.38,6100,filled,10.38,6100,15.829500000000003,
46f5b145,2023-06-21,000957,sell,10.5521,6100,filled,10.5521,6100,48.2758575,
ff2310a8,2023-07-03,000957,buy,11.7608,5500,filled,11.7608,5500,16.1711,
cee86164,2023-07-14,000957,sell,12.6129,5500,filled,12.6129,5500,52.028212499999995,
c1091ae3,2023-07-17,000957,buy,13.1804,5200,filled,13.1804,5200,17.134520000000002,
209b53d0,2023-07-19,000957,sell,12.5761,5200,filled,12.5761,5200,49.04679,
347415ba,2023-07-25,000957,buy,12.3159,5300,filled,12.3159,5300,16.3185675,
9c62e0bd,2023-07-26,000957,sell,11.8857,5300,filled,11.8857,5300,47.2456575,
8ae8e3f9,2023-07-31,000957,buy,12.3938,5100,filled,12.3938,5100,15.802095000000001,
5c0ea2cb,2023-08-03,000957,sell,12.0394,5100,filled,12.0394,5100,46.05070500000001,
383f16df,2023-08-29,000957,buy,10.5439,5800,filled,10.5439,5800,15.288655,
e6ad0e57,2023-08-31,000957,sell,10.2079,5800,filled,10.2079,5800,44.404365,
6edbcaa2,2023-09-01,000957,buy,10.927,5500,filled,10.927,5500,15.024625,
c8bc6410,2023-09-05,000957,sell,10.6668,5500,filled,10.6668,5500,44.000550000000004,
53367444,2023-10-12,000957,buy,10.3124,5600,filled,10.3124,5600,14.437360000000002,
a6eb625d,2023-10-19,000957,sell,9.8249,5600,filled,9.8249,5600,41.264579999999995,
a94b699a,2023-10-25,000957,buy,10.5726,5200,filled,10.5726,5200,13.74438,
36c9d7cf,2023-10-30,000957,sell,10.7631,5200,filled,10.7631,5200,41.97609,
b3df0c79,2023-11-14,000957,buy,10.7242,5200,filled,10.7242,5200,13.94146,
fb6d15fb,2023-11-16,000957,sell,10.4845,5200,filled,10.4845,5200,40.88955,
818c4367,2024-01-25,000957,buy,8.6551,6400,filled,8.6551,6400,13.848159999999998,
2b60d008,2024-01-29,000957,sell,8.3868,6400,filled,8.3868,6400,40.25664,
bbbdfc60,2024-02-08,000957,buy,7.0142,7600,filled,7.0142,7600,13.32698,
ee533073,2024-02-28,000957,sell,8.1082,7600,filled,8.1082,7600,46.21674,
78745144,2024-02-29,000957,buy,8.7125,7100,filled,8.7125,7100,15.4646875,
1fc54613,2024-03-07,000957,sell,8.6449,7100,filled,8.6449,7100,46.0340925,
b7344d09,2024-03-14,000957,buy,9.028,6800,filled,9.028,6800,15.3476,
b3affd2c,2024-03-22,000957,sell,9.0669,6800,filled,9.0669,6800,46.24119,
8305cb35,2024-04-12,000957,buy,9.2492,6600,filled,9.2492,6600,15.261180000000001,
3c20ccce,2024-04-16,000957,sell,8.2045,6600,filled,8.2045,6600,40.612275,
575b6c93,2024-04-19,000957,buy,9.1243,5900,filled,9.1243,5900,13.4583425,
0872bd90,2024-04-25,000957,sell,9.3926,5900,filled,9.3926,5900,41.562255,
80effdd2,2024-04-26,000957,buy,9.9683,5600,filled,9.9683,5600,13.95562,
342cb7a5,2024-04-30,000957,sell,9.4029,5600,filled,9.4029,5600,39.492180000000005,
903ff9dd,2024-05-13,000957,buy,10.5439,5000,filled,10.5439,5000,13.179875000000001,
dc23e070,2024-05-17,000957,sell,10.8409,5000,filled,10.8409,5000,40.653375000000004,
bb4f836f,2024-05-21,000957,buy,12.0107,4500,filled,12.0107,4500,13.5120375,
97cb9616,2024-05-22,000957,sell,11.2998,4500,filled,11.2998,4500,38.136825,
266c7745,2024-06-20,000957,buy,10.927,4600,filled,10.927,4600,12.566049999999999,
75d9b672,2024-06-27,000957,sell,10.126,4600,filled,10.126,4600,34.9347,
526db2c7,2024-07-10,000957,buy,10.9106,4300,filled,10.9106,4300,11.728895000000001,
469845cd,2024-07-18,000957,sell,11.1503,4300,filled,11.1503,4300,35.959717500000004,
40279be9,2024-07-26,000957,buy,11.3818,4200,filled,11.3818,4200,11.95089,
868d50b9,2024-08-05,000957,sell,11.2363,4200,filled,11.2363,4200,35.394345,
edc7fb4e,2024-09-05,000957,buy,9.7122,4900,filled,9.7122,4900,11.897445,
9dea3d46,2024-09-09,000957,sell,9.3865,4900,filled,9.3865,4900,34.4953875,
61b1922e,2024-09-26,000957,buy,9.8863,4600,filled,9.8863,4600,11.369245000000001,
dcf771e3,2024-10-09,000957,sell,10.5664,4600,filled,10.5664,4600,36.454080000000005,
416c8892,2024-10-22,000957,buy,10.8348,4500,filled,10.8348,4500,12.18915,
b5f9566c,2024-10-24,000957,sell,10.5275,4500,filled,10.5275,4500,35.5303125,
7d8f1f62,2024-10-28,000957,buy,11.0356,4300,filled,11.0356,4300,11.86327,
4bc6a365,2024-11-01,000957,sell,10.9495,4300,filled,10.9495,4300,35.3121375,
19842d04,2024-11-06,000957,buy,11.7157,4000,filled,11.7157,4000,11.715700000000002,
028ca2fc,2024-11-13,000957,sell,11.4965,4000,filled,11.4965,4000,34.48950000000001,
eae3950d,2024-11-15,000957,buy,11.6972,3900,filled,11.6972,3900,11.404770000000001,
9a472198,2024-11-18,000957,sell,11.3428,3900,filled,11.3428,3900,33.17769,
76684230,2024-11-21,000957,buy,12.9243,3400,filled,12.9243,3400,10.985655000000001,
47e906a3,2024-11-26,000957,sell,11.9554,3400,filled,11.9554,3400,30.486270000000005,
e277275e,2024-11-29,000957,buy,12.953,3200,filled,12.953,3200,10.3624,
a4ae0d19,2024-12-04,000957,sell,12.4552,3200,filled,12.4552,3200,29.89248,
5cdb124c,2025-01-14,000957,buy,11.2179,3500,filled,11.2179,3500,9.8156625,
41613f3b,2025-01-23,000957,sell,11.6296,3500,filled,11.6296,3500,30.527700000000003,
c0d71bec,2025-03-27,000957,buy,11.4678,3600,filled,11.4678,3600,10.32102,
963f0191,2025-04-03,000957,sell,11.3039,3600,filled,11.3039,3600,30.52053,
55ee54c6,2025-04-22,000957,buy,11.5825,3500,filled,11.5825,3500,10.1346875,
29f877e9,2025-04-28,000957,sell,11.3613,3500,filled,11.3613,3500,29.823412500000003,
8c336aa7,2025-05-29,000957,buy,12.0045,3300,filled,12.0045,3300,9.9037125,
6b1276a8,2025-05-30,000957,sell,11.6214,3300,filled,11.6214,3300,28.762965,
62e20b3e,2025-07-08,000957,buy,11.7833,3200,filled,11.7833,3200,9.42664,
fc3aa499,2025-07-14,000957,sell,11.5149,3200,filled,11.5149,3200,27.635760000000005,
9670f76b,2025-10-10,000957,buy,11.687,3200,filled,11.687,3200,9.3496,
862dcd3b,2025-10-28,000957,sell,12.2442,3200,filled,12.2442,3200,29.386079999999996,
78bb4237,2025-12-31,000957,buy,11.7259,3300,filled,11.7259,3300,9.6738675,
7a666b3c,2026-01-08,000957,sell,11.7628,3300,filled,11.7628,3300,29.11293,
1213cf7b,2026-02-06,000957,buy,12.3098,3200,filled,12.3098,3200,9.84784,
9dd312d0,2026-02-13,000957,sell,12.109,3200,filled,12.109,3200,29.061600000000002,
fff39018,2026-03-31,000957,buy,11.8202,3200,filled,11.8202,3200,9.45616,
f9645ed2,2026-04-03,000957,sell,11.2548,3200,filled,11.2548,3200,27.01152,
8c74103e,2026-04-13,000957,buy,12.1664,3000,filled,12.1664,3000,9.124799999999999,
42b82e1e,2026-04-24,000957,sell,12.4634,3000,filled,12.4634,3000,28.042650000000002,
b2d06de2,2026-06-12,000957,buy,10.8614,3400,filled,10.8614,3400,9.232190000000001,
7eae4810,2026-06-16,000957,sell,10.6422,3400,filled,10.6422,3400,27.137610000000002,
