order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
d22f85f2,2024-10-25,300489,buy,103.3108,900,filled,103.3108,900,23.24493,
868f0d1c,2024-11-01,300489,sell,80.3148,900,filled,80.3148,900,54.21249,
7351c287,2024-11-08,300489,buy,88.5882,800,filled,88.5882,800,17.71764,
fe9eaf00,2024-11-11,300489,sell,85.0396,800,filled,85.0396,800,51.023759999999996,
bcb183f7,2024-11-19,300489,buy,72.3405,1000,filled,72.3405,1000,18.085125,
55af01fd,2024-11-21,300489,sell,72.2707,1000,filled,72.2707,1000,54.20302500000001,
9228085b,2025-01-14,300489,buy,52.903,1400,filled,52.903,1400,18.51605,
3d65ab13,2025-01-17,300489,sell,51.9959,1400,filled,51.9959,1400,54.59569499999999,
ab33f054,2025-02-07,300489,buy,54.0194,1300,filled,54.0194,1300,17.556305000000002,
10635e1c,2025-02-14,300489,sell,53.3217,1300,filled,53.3217,1300,51.9886575,
a6e16d5a,2025-03-04,300489,buy,54.777,1300,filled,54.777,1300,17.802525000000003,
1f7fd16d,2025-03-13,300489,sell,54.4182,1300,filled,54.4182,1300,53.057745000000004,
ba2d8be2,2025-04-11,300489,buy,46.1248,1500,filled,46.1248,1500,17.2968,
1cc68597,2025-04-14,300489,sell,44.53,1500,filled,44.53,1500,50.09625,
ed2e6360,2025-05-06,300489,buy,45.0084,1500,filled,45.0084,1500,16.87815,
cd45d5ac,2025-05-09,300489,sell,45.0782,1500,filled,45.0782,1500,50.712975,
c69cef37,2025-05-19,300489,buy,53.3217,1300,filled,53.3217,1300,17.329552500000002,
444b6188,2025-05-22,300489,sell,49.1651,1300,filled,49.1651,1300,47.935972500000005,
1bd9ec35,2025-07-29,300489,buy,43.6329,1400,filled,43.6329,1400,15.271514999999999,
b3382671,2025-07-31,300489,sell,40.782,1400,filled,40.782,1400,42.8211,
e981de5b,2025-08-19,300489,buy,43.8322,1300,filled,43.8322,1300,14.245465000000001,
a18127b0,2025-08-27,300489,sell,46.1248,1300,filled,46.1248,1300,44.97168,
1cf48f94,2025-09-08,300489,buy,47.6798,1300,filled,47.6798,1300,15.495935,
a74ee9e3,2025-09-12,300489,sell,48.1483,1300,filled,48.1483,1300,46.9445925,
62f2a5e2,2025-11-25,300489,buy,41.9383,1500,filled,41.9383,1500,15.7268625,
8aca9aa0,2025-12-02,300489,sell,40.5727,1500,filled,40.5727,1500,45.6442875,
15e6453b,2025-12-10,300489,buy,41.3403,1500,filled,41.3403,1500,15.5026125,
13fc4602,2025-12-16,300489,sell,42.337,1500,filled,42.337,1500,47.62912500000001,
ef5a95a9,2025-12-22,300489,buy,44.7592,1400,filled,44.7592,1400,15.66572,
ae0dfd28,2026-01-09,300489,sell,48.8262,1400,filled,48.8262,1400,51.26751,
22cfe0ae,2026-01-23,300489,buy,46.2744,1500,filled,46.2744,1500,17.3529,
94de689d,2026-01-28,300489,sell,44.8091,1500,filled,44.8091,1500,50.4102375,
561f6323,2026-03-05,300489,buy,43.9319,1500,filled,43.9319,1500,16.474462499999998,
86bbc319,2026-03-12,300489,sell,44.7891,1500,filled,44.7891,1500,50.3877375,
738686b6,2026-03-24,300489,buy,44.9287,1500,filled,44.9287,1500,16.8482625,
0cc50ee4,2026-05-15,300489,sell,120.0269,1500,filled,120.0269,1500,135.03026250000002,
7630ef64,2026-05-18,300489,buy,127.4032,1400,filled,127.4032,1400,44.591120000000004,
ee71a9a7,2026-05-21,300489,sell,128.5694,1400,filled,128.5694,1400,134.99787,
30f27057,2026-05-22,300489,buy,134.6399,1300,filled,134.6399,1300,43.75796750000001,
c7087bf9,2026-05-25,300489,sell,122.8778,1300,filled,122.8778,1300,119.80585500000001,
9e69deac,2026-05-28,300489,buy,139.6438,1100,filled,139.6438,1100,38.402045,
a0adf085,2026-06-03,300489,sell,135.1383,1100,filled,135.1383,1100,111.48909749999999,
368ab23d,2026-06-08,300489,buy,137.2914,1100,filled,137.2914,1100,37.755135,
1ae55043,2026-07-02,300489,sell,288.1457,1100,filled,288.1457,1100,237.72020249999997,
16e66aa6,2026-07-14,300489,buy,262.2292,1200,filled,262.2292,1200,78.66875999999999,
