order_id,order_date,code,order_type,price,quantity,status,filled_price,filled_quantity,fee,reject_reason
15f8423a,2024-04-02,300641,buy,4.6904,21200,filled,4.6904,21200,24.859120000000004,
434d6477,2024-04-23,300641,sell,12.2703,21200,filled,12.2703,21200,195.09777,
f14e7a40,2024-04-24,300641,buy,13.1626,19700,filled,13.1626,19700,64.825805,
7b4c42d6,2024-05-28,300641,sell,25.4601,19700,filled,25.4601,19700,376.1729775,
7299bc4b,2024-05-31,300641,buy,23.2672,21500,filled,23.2672,21500,125.0612,
fc7582d6,2024-06-03,300641,sell,21.3954,21500,filled,21.3954,21500,345.000825,
31a561ca,2024-06-04,300641,buy,24.2576,19000,filled,24.2576,19000,115.2236,
81d05bb6,2024-06-13,300641,sell,25.5526,19000,filled,25.5526,19000,364.12455,
3588736a,2024-06-14,300641,buy,26.4287,18300,filled,26.4287,18300,120.91130249999999,
3012c64c,2024-06-21,300641,sell,26.0859,18300,filled,26.0859,18300,358.0289775,
a3682d22,2024-06-24,300641,buy,29.1221,16400,filled,29.1221,16400,119.40061,
79c56b19,2024-06-27,300641,sell,24.9323,16400,filled,24.9323,16400,306.66729,
37f04a82,2024-07-02,300641,buy,27.1415,15000,filled,27.1415,15000,101.780625,
5a0227f0,2024-07-12,300641,sell,27.1904,15000,filled,27.1904,15000,305.892,
4cf16834,2024-07-18,300641,buy,25.4601,16000,filled,25.4601,16000,101.84040000000002,
127628cb,2024-07-24,300641,sell,24.7745,16000,filled,24.7745,16000,297.294,
6736d9e6,2024-07-29,300641,buy,25.6995,15500,filled,25.6995,15500,99.58556250000001,
67335d9e,2024-08-06,300641,sell,23.5502,15500,filled,23.5502,15500,273.771075,
6eaea188,2024-09-06,300641,buy,18.3102,19900,filled,18.3102,19900,91.093245,
1284f4f9,2024-10-09,300641,sell,20.5574,19900,filled,20.5574,19900,306.81919500000004,
ed933531,2024-10-11,300641,buy,21.7763,18700,filled,21.7763,18700,101.8042025,
55ddc8da,2024-10-24,300641,sell,23.0441,18700,filled,23.0441,18700,323.1935025,
3895e14d,2024-10-28,300641,buy,24.1977,17800,filled,24.1977,17800,107.679765,
f47e350e,2024-11-18,300641,sell,22.3476,17800,filled,22.3476,17800,298.34045999999995,
5c21e06e,2024-11-19,300641,buy,23.1584,17200,filled,23.1584,17200,99.58112,
f73a503d,2024-11-22,300641,sell,22.5762,17200,filled,22.5762,17200,291.23298,
2de8cfe5,2024-12-23,300641,buy,24.5568,15800,filled,24.5568,15800,96.99936,
2098cff8,2025-03-28,300641,sell,24.6657,15800,filled,24.6657,15800,292.288545,
10596aa2,2025-04-03,300641,buy,26.0097,14900,filled,26.0097,14900,96.88613249999999,
eb772750,2025-05-19,300641,sell,22.5925,14900,filled,22.5925,14900,252.47118749999998,
187c85c9,2025-07-01,300641,buy,23.153,14600,filled,23.153,14600,84.50845,
c4f33252,2025-10-28,300641,sell,20.1004,14600,filled,20.1004,14600,220.09938,
d17a1bca,2025-11-20,300641,buy,19.9317,14700,filled,19.9317,14700,73.2489975,
26f8397e,2026-03-20,300641,sell,21.292,14700,filled,21.292,14700,234.7443,
44437c74,2026-03-27,300641,buy,20.9329,14900,filled,20.9329,14900,77.9750525,
22fc18c6,2026-04-28,300641,sell,17.4069,14900,filled,17.4069,14900,194.5221075,
fc75c91a,2026-06-10,300641,buy,16.1227,16100,filled,16.1227,16100,64.8938675,
