date,net_value
2025-04-30,105330.64706749999
2025-05-06,108711.16706749998
2025-05-07,107597.08706749999
2025-05-08,107398.09706749998
2025-05-09,104314.2470675
2025-05-12,109664.5370675
2025-05-13,108316.8170675
2025-05-14,121842.19706749999
2025-05-15,115191.51574999999
2025-05-16,115191.51574999999
2025-05-19,115191.51574999999
2025-05-20,115191.51574999999
2025-05-21,115191.51574999999
2025-05-22,115191.51574999999
2025-05-23,115191.51574999999
2025-05-26,115162.95680749998
2025-05-27,117461.07680749998
2025-05-28,115358.64680749999
2025-05-29,119692.53680749999
2025-05-30,118512.12680749997
2025-06-03,119297.85680749998
2025-06-04,121857.99680749998
2025-06-05,122252.34680749998
2025-06-06,119102.16680749998
2025-06-09,122483.01680749997
2025-06-10,121466.61680749997
2025-06-11,124222.11680749997
2025-06-12,132725.55680749996
2025-06-13,137255.13680749998
2025-06-16,139420.5968075
2025-06-17,129182.44316749997
2025-06-18,129182.44316749997
2025-06-19,129182.44316749997
2025-06-20,129182.44316749997
2025-06-23,129150.66697249997
2025-06-24,135485.6769725
2025-06-25,156624.4869725
2025-06-26,148471.8250925
2025-06-27,148471.8250925
2025-06-30,148471.8250925
2025-07-01,148471.8250925
2025-07-02,148471.8250925
2025-07-03,148434.8627825
2025-07-04,145054.0127825
2025-07-07,142658.2127825
2025-07-08,144103.9427825
2025-07-09,141247.4627825
2025-07-10,142197.5327825
2025-07-11,146301.0827825
2025-07-14,140622.4427825
2025-07-15,138554.9927825
2025-07-16,138750.6827825
2025-07-17,140458.4327825
2025-07-18,139243.0427825
2025-07-21,140884.4627825
2025-07-22,146531.42278249998
2025-07-23,145777.04278249998
2025-07-24,148434.8627825
2025-07-25,143412.92278249998
2025-07-28,142689.8927825
2025-07-29,142165.8527825
2025-07-30,138687.6527825
2025-07-31,136421.2127825
2025-08-01,138456.9827825
2025-08-04,136945.2527825
2025-08-05,137601.6227825
2025-08-06,138324.6527825
2025-08-07,139344.0227825
2025-08-08,135830.8427825
2025-08-11,140000.7227825
2025-08-12,146007.3827825
2025-08-13,145253.0027825
2025-08-14,141149.4527825
2025-08-15,151161.98278249998
2025-08-18,158481.7127825
2025-08-19,151947.7127825
2025-08-20,149848.91278249997
2025-08-21,155265.20278249998
2025-08-22,161010.1727825
2025-08-25,181984.97278249997
2025-08-26,179393.48278249998
2025-08-27,172695.4727825
2025-08-28,189339.35278249998
2025-08-29,189996.0527825
2025-09-01,190160.0627825
2025-09-02,194919.9827825
2025-09-03,172206.6304175
2025-09-04,172206.6304175
2025-09-05,172206.6304175
2025-09-08,172206.6304175
2025-09-09,172206.6304175
2025-09-10,172163.8804325
2025-09-11,186369.0804325
2025-09-12,187520.3204325
2025-09-15,185591.8404325
2025-09-16,198544.82043249998
2025-09-17,204092.9404325
2025-09-18,186265.84980250002
2025-09-19,186265.84980250002
2025-09-22,186219.440995
2025-09-23,177880.010995
2025-09-24,179029.070995
2025-09-25,174859.190995
2025-09-26,166785.080995
2025-09-29,177157.310995
2025-09-30,172397.390995
2025-10-09,171216.650995
2025-10-10,165241.670995
2025-10-13,160876.10099500002
2025-10-14,157953.29099500002
2025-10-15,162157.490995
2025-10-16,159266.36099500002
2025-10-17,155099.78099499998
2025-10-20,155327.150995
2025-10-21,159825.050995
2025-10-22,157362.920995
2025-10-23,159496.700995
2025-10-24,163862.270995
2025-10-27,162517.520995
2025-10-28,159465.020995
2025-10-29,162747.86099500002
2025-10-30,155983.520995
2025-10-31,156905.210995
2025-11-03,157495.58099500003
2025-11-04,154474.760995
2025-11-05,150109.520995
2025-11-06,152044.310995
2025-11-07,146072.300995
2025-11-10,145743.950995
2025-11-11,140820.020995
2025-11-12,138420.92099500002
2025-11-13,140062.340995
2025-11-14,137799.200995
2025-11-17,138029.54099500002
2025-11-18,138455.57099500002
2025-11-19,135763.100995
2025-11-20,130971.83099500001
2025-11-21,124535.510995
2025-11-24,126899.96099500002
2025-11-25,129166.070995
2025-11-26,128115.020995
2025-11-27,129166.070995
2025-11-28,130643.480995
2025-12-01,131167.52099500003
2025-12-02,128408.720995
2025-12-03,124570.49099499999
2025-12-04,124469.51099499999
2025-12-05,133531.64099500002
2025-12-08,138585.260995
2025-12-09,134712.050995
2025-12-10,137174.180995
2025-12-11,132612.920995
2025-12-12,133136.960995
2025-12-15,129295.760995
2025-12-16,131890.220995
2025-12-17,133957.67099500002
2025-12-18,129788.120995
2025-12-19,131890.220995
2025-12-22,133793.660995
2025-12-23,131331.53099499998
2025-12-24,134911.04099500002
2025-12-25,135763.100995
2025-12-26,135630.770995
2025-12-29,134516.36099500002
2025-12-30,136943.840995
2025-12-31,132840.290995
2026-01-05,137107.85099500002
2026-01-06,144298.220995
2026-01-07,139014.26099500002
2026-01-08,136650.14099500002
2026-01-09,138256.910995
2026-01-12,161564.150995
2026-01-13,150520.69423
2026-01-14,150484.21374
2026-01-15,142946.54762000003
2026-01-16,142946.54762000003
2026-01-19,142946.54762000003
2026-01-20,142946.54762000003
2026-01-21,142946.54762000003
2026-01-22,142946.54762000003
2026-01-23,142946.54762000003
2026-01-26,142946.54762000003
2026-01-27,142946.54762000003
2026-01-28,142946.54762000003
2026-01-29,142946.54762000003
2026-01-30,142946.54762000003
2026-02-02,142946.54762000003
2026-02-03,142946.54762000003
2026-02-04,142946.54762000003
2026-02-05,142946.54762000003
2026-02-06,142946.54762000003
2026-02-09,142946.54762000003
2026-02-10,142946.54762000003
2026-02-11,142946.54762000003
2026-02-12,142946.54762000003
2026-02-13,142946.54762000003
2026-02-24,142946.54762000003
2026-02-25,142946.54762000003
2026-02-26,142946.54762000003
2026-02-27,142946.54762000003
2026-03-02,142946.54762000003
2026-03-03,142946.54762000003
2026-03-04,142946.54762000003
2026-03-05,142946.54762000003
2026-03-06,142911.35238750002
2026-03-09,144050.9523875
2026-03-10,147731.3423875
2026-03-11,147253.6723875
2026-03-12,148800.2723875
2026-03-13,147841.2323875
2026-03-16,154395.41238750002
2026-03-17,159877.7023875
2026-03-18,163522.9423875
2026-03-19,167532.6323875
2026-03-20,160026.0723875
2026-03-23,175927.1923875
2026-03-24,173754.18238749998
2026-03-25,167461.59238750002
2026-03-26,158213.9518775
2026-03-27,158213.9518775
2026-03-30,158213.9518775
2026-03-31,158213.9518775
2026-04-01,158213.9518775
2026-04-02,158213.9518775
2026-04-03,158213.9518775
2026-04-07,158213.9518775
2026-04-08,158174.9378775
2026-04-09,147200.0453775
2026-04-10,147163.7853975
2026-04-13,147047.5053975
2026-04-14,146935.0253975
2026-04-15,142965.92539750002
2026-04-16,146520.4453975
2026-04-17,146066.34539750003
2026-04-20,147236.74539750002
2026-04-21,144666.80539750002
2026-04-22,145197.66539750004
2026-04-23,141188.28539750003
2026-04-24,138582.24539750002
2026-04-27,137786.14539750002
2026-04-28,136012.68539750003
2026-04-29,139527.30539750002
2026-04-30,143798.1253975
2026-05-06,151736.3253975
2026-05-07,158162.50539750003
2026-05-08,157595.54539750004
2026-05-11,166704.14539750002
2026-05-12,163229.42539750002
2026-05-13,164247.06539750003
2026-05-14,160884.82539750004
2026-05-15,151587.6634125
2026-05-18,151587.6634125
2026-05-19,151550.4383325
2026-05-20,152411.55833250002
2026-05-21,149725.59833250003
2026-05-22,146609.43833250002
2026-05-25,144852.99833250002
2026-05-26,145138.83833250002
2026-05-27,138407.1983325
2026-05-28,145070.07833250004
2026-05-29,141881.55833250002
2026-06-01,152339.19833250003
2026-06-02,152266.83833250002
2026-06-03,129073.62953250001
2026-06-04,129073.62953250001
2026-06-05,129073.62953250001
2026-06-08,129073.62953250001
2026-06-09,129073.62953250001
2026-06-10,129073.62953250001
2026-06-11,129073.62953250001
2026-06-12,129041.57933250001
2026-06-15,131617.25933250002
2026-06-16,132526.37933250002
2026-06-17,134913.8993325
2026-06-18,130519.9793325
2026-06-22,156258.53933250002
2026-06-23,187152.7793325
2026-06-24,185812.1393325
2026-06-25,186198.05933250004
2026-06-26,173603.2702125
2026-06-29,173603.2702125
2026-06-30,173603.2702125
2026-07-01,173559.9390375
2026-07-02,161214.86370000005
2026-07-03,161214.86370000005
2026-07-06,161214.86370000005
2026-07-07,161214.86370000005
2026-07-08,161214.86370000005
2026-07-09,161214.86370000005
2026-07-10,161214.86370000005
2026-07-13,161214.86370000005
2026-07-14,161214.86370000005
